Ensembl	symbol	WikiPathways
ENSG00000168036	CTNNB1	Adipogenesis:WP236
ENSG00000115415	STAT1	Adipogenesis:WP236
ENSG00000168036	CTNNB1	Androgen receptor signaling pathway:WP138
ENSG00000070831	CDC42	Androgen receptor signaling pathway:WP138
ENSG00000103266	STUB1	Androgen receptor signaling pathway:WP138
ENSG00000067560	RHOA	Androgen receptor signaling pathway:WP138
ENSG00000085563	ABCB1	Allograft Rejection:KEGG-hsa05330:WP2328
ENSG00000070770	CSNK2A2	Allograft Rejection:KEGG-hsa05330:WP2328
ENSG00000115415	STAT1	Allograft Rejection:KEGG-hsa05330:WP2328
ENSG00000170075	GPR37L1	GPCRs, Class A Rhodopsin-like:WP455
ENSG00000169313	P2RY12	GPCRs, Class A Rhodopsin-like:WP455
ENSG00000070831	CDC42	Regulation of Microtubule Cytoskeleton:WP2038
ENSG00000136238	RAC1	Regulation of Microtubule Cytoskeleton:WP2038
ENSG00000165410	CFL2	Regulation of Microtubule Cytoskeleton:WP2038
ENSG00000101367	MAPRE1	Regulation of Microtubule Cytoskeleton:WP2038
ENSG00000168036	CTNNB1	MicroRNAs in cardiomyocyte hypertrophy:WP1544
ENSG00000145349	CAMK2D	MicroRNAs in cardiomyocyte hypertrophy:WP1544
ENSG00000065534	MYLK	MicroRNAs in cardiomyocyte hypertrophy:WP1544
ENSG00000126934	MAP2K2	MicroRNAs in cardiomyocyte hypertrophy:WP1544
ENSG00000102882	MAPK3	MicroRNAs in cardiomyocyte hypertrophy:WP1544
ENSG00000067560	RHOA	MicroRNAs in cardiomyocyte hypertrophy:WP1544
ENSG00000100030	MAPK1	MicroRNAs in cardiomyocyte hypertrophy:WP1544
ENSG00000147224	PRPS1	Nucleotide Metabolism:WP404
ENSG00000116649	SRM	Nucleotide Metabolism:WP404
ENSG00000168036	CTNNB1	Heart Development:WP1591
ENSG00000100030	MAPK1	Heart Development:WP1591
ENSG00000197249	SERPINA1	Complement and Coagulation Cascades:WP558
ENSG00000137563	GGH	Fluoropyrimidine Activity:WP1601
ENSG00000126934	MAP2K2	IL-1 signaling pathway:WP195
ENSG00000102882	MAPK3	IL-1 signaling pathway:WP195
ENSG00000100030	MAPK1	IL-1 signaling pathway:WP195
ENSG00000168959	GRM5	Hypothetical Network for Drug Addiction:WP666
ENSG00000126934	MAP2K2	Hypothetical Network for Drug Addiction:WP666
ENSG00000120251	GRIA2	Hypothetical Network for Drug Addiction:WP666
ENSG00000102882	MAPK3	Hypothetical Network for Drug Addiction:WP666
ENSG00000058404	CAMK2B	Hypothetical Network for Drug Addiction:WP666
ENSG00000100030	MAPK1	Hypothetical Network for Drug Addiction:WP666
ENSG00000117448	AKR1A1	Benzo(a)pyrene metabolism:WP696
ENSG00000113558	SKP1	Notch Signaling Pathway:WP61
ENSG00000160200	CBS	Trans-sulfuration pathway:WP2333
ENSG00000102882	MAPK3	Osteopontin Signaling:WP1434
ENSG00000100030	MAPK1	Osteopontin Signaling:WP1434
ENSG00000168036	CTNNB1	Pathogenic Escherichia coli infection:KEGG-hsa05130:WP2272
ENSG00000070831	CDC42	Pathogenic Escherichia coli infection:KEGG-hsa05130:WP2272
ENSG00000136950	ARPC5L	Pathogenic Escherichia coli infection:KEGG-hsa05130:WP2272
ENSG00000163466	ARPC2	Pathogenic Escherichia coli infection:KEGG-hsa05130:WP2272
ENSG00000106299	WASL	Pathogenic Escherichia coli infection:KEGG-hsa05130:WP2272
ENSG00000184009	ACTG1	Pathogenic Escherichia coli infection:KEGG-hsa05130:WP2272
ENSG00000111229	ARPC3	Pathogenic Escherichia coli infection:KEGG-hsa05130:WP2272
ENSG00000115053	NCL	Pathogenic Escherichia coli infection:KEGG-hsa05130:WP2272
ENSG00000067560	RHOA	Pathogenic Escherichia coli infection:KEGG-hsa05130:WP2272
ENSG00000085563	ABCB1	Codeine and Morphine Metabolism:WP1604
ENSG00000168243	GNG4	G Protein Signaling Pathways:WP35
ENSG00000067560	RHOA	G Protein Signaling Pathways:WP35
ENSG00000078295	ADCY2	G Protein Signaling Pathways:WP35
ENSG00000115415	STAT1	Type III interferon signaling:WP2113
ENSG00000078295	ADCY2	Nicotine Activity on Dopaminergic Neurons:WP1602
ENSG00000100030	MAPK1	Estrogen signaling pathway:WP712
ENSG00000168036	CTNNB1	Wnt Signaling Pathway:WP428
ENSG00000067560	RHOA	Wnt Signaling Pathway:WP428
ENSG00000070831	CDC42	EGF/EGFR Signaling Pathway:WP437
ENSG00000126934	MAP2K2	EGF/EGFR Signaling Pathway:WP437
ENSG00000136754	ABI1	EGF/EGFR Signaling Pathway:WP437
ENSG00000144566	RAB5A	EGF/EGFR Signaling Pathway:WP437
ENSG00000100030	MAPK1	EGF/EGFR Signaling Pathway:WP437
ENSG00000167193	CRK	EGF/EGFR Signaling Pathway:WP437
ENSG00000115415	STAT1	EGF/EGFR Signaling Pathway:WP437
ENSG00000197043	ANXA6	Prostaglandin Synthesis and Regulation:WP98
ENSG00000130203	APOE	Statin Pathway:WP430
ENSG00000118137	APOA1	Statin Pathway:WP430
ENSG00000197694	SPTAN1	FAS pathway and Stress induction of HSP regulation:WP314
ENSG00000180370	PAK2	FAS pathway and Stress induction of HSP regulation:WP314
ENSG00000184009	ACTG1	FAS pathway and Stress induction of HSP regulation:WP314
ENSG00000126934	MAP2K2	IL-6 signaling pathway:WP364
ENSG00000102882	MAPK3	IL-6 signaling pathway:WP364
ENSG00000100030	MAPK1	IL-6 signaling pathway:WP364
ENSG00000115415	STAT1	IL-6 signaling pathway:WP364
ENSG00000168036	CTNNB1	Rac1/Pak1/p38/MMP-2 pathway:WP3303
ENSG00000102882	MAPK3	Rac1/Pak1/p38/MMP-2 pathway:WP3303
ENSG00000136238	RAC1	Rac1/Pak1/p38/MMP-2 pathway:WP3303
ENSG00000100030	MAPK1	Rac1/Pak1/p38/MMP-2 pathway:WP3303
ENSG00000167193	CRK	Rac1/Pak1/p38/MMP-2 pathway:WP3303
ENSG00000116649	SRM	Urea cycle and metabolism of amino groups:WP497
ENSG00000166165	CKB	Urea cycle and metabolism of amino groups:WP497
ENSG00000134184	GSTM1	Estrogen metabolism:WP697
ENSG00000001084	GCLC	Aryl Hydrocarbon Receptor:WP2586
ENSG00000080824	HSP90AA1	Aryl Hydrocarbon Receptor:WP2586
ENSG00000100030	MAPK1	Aryl Hydrocarbon Receptor:WP2586
ENSG00000102882	MAPK3	Alpha 6 Beta 4 signaling pathway:WP244
ENSG00000067560	RHOA	Alpha 6 Beta 4 signaling pathway:WP244
ENSG00000100030	MAPK1	Alpha 6 Beta 4 signaling pathway:WP244
ENSG00000104722	NEFM	Amyotrophic lateral sclerosis (ALS):WP2447
ENSG00000126934	MAP2K2	Amyotrophic lateral sclerosis (ALS):WP2447
ENSG00000142168	SOD1	Amyotrophic lateral sclerosis (ALS):WP2447
ENSG00000144566	RAB5A	Amyotrophic lateral sclerosis (ALS):WP2447
ENSG00000168036	CTNNB1	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000198561	CTNND1	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000067560	RHOA	Wnt Signaling Pathway and Pluripotency:WP399
ENSG00000177156	TALDO1	Cori Cycle:WP1946
ENSG00000111640	GAPDH	Cori Cycle:WP1946
ENSG00000117394	SLC2A1	Cori Cycle:WP1946
ENSG00000160211	G6PD	Cori Cycle:WP1946
ENSG00000085563	ABCB1	Constitutive Androstane Receptor Pathway:WP2875
ENSG00000080824	HSP90AA1	Constitutive Androstane Receptor Pathway:WP2875
ENSG00000070831	CDC42	RalA downstream regulated genes:WP2290
ENSG00000198431	TXNRD1	Selenium Metabolism and Selenoproteins:WP28
ENSG00000070831	CDC42	p38 MAPK Signaling Pathway:WP400
ENSG00000115415	STAT1	p38 MAPK Signaling Pathway:WP400
ENSG00000102882	MAPK3	FSH signaling pathway:WP2035
ENSG00000100030	MAPK1	FSH signaling pathway:WP2035
ENSG00000080824	HSP90AA1	Aryl Hydrocarbon Receptor Pathway:WP2873
ENSG00000102882	MAPK3	TCA Cycle Nutrient Utilization and Invasiveness of Ovarian Cancer:WP2868
ENSG00000100030	MAPK1	TCA Cycle Nutrient Utilization and Invasiveness of Ovarian Cancer:WP2868
ENSG00000070831	CDC42	Regulation of Actin Cytoskeleton:WP51
ENSG00000065534	MYLK	Regulation of Actin Cytoskeleton:WP51
ENSG00000126934	MAP2K2	Regulation of Actin Cytoskeleton:WP51
ENSG00000180370	PAK2	Regulation of Actin Cytoskeleton:WP51
ENSG00000158186	MRAS	Regulation of Actin Cytoskeleton:WP51
ENSG00000072110	ACTN1	Regulation of Actin Cytoskeleton:WP51
ENSG00000184009	ACTG1	Regulation of Actin Cytoskeleton:WP51
ENSG00000102882	MAPK3	Regulation of Actin Cytoskeleton:WP51
ENSG00000150867	PIP4K2A	Regulation of Actin Cytoskeleton:WP51
ENSG00000113578	FGF1	Regulation of Actin Cytoskeleton:WP51
ENSG00000067560	RHOA	Regulation of Actin Cytoskeleton:WP51
ENSG00000165410	CFL2	Regulation of Actin Cytoskeleton:WP51
ENSG00000100030	MAPK1	Regulation of Actin Cytoskeleton:WP51
ENSG00000167193	CRK	Regulation of Actin Cytoskeleton:WP51
ENSG00000061676	NCKAP1	Regulation of Actin Cytoskeleton:WP51
ENSG00000168036	CTNNB1	Neural Crest Differentiation:WP2064
ENSG00000197971	MBP	Neural Crest Differentiation:WP2064
ENSG00000198053	SIRPA	Cardiac Progenitor Differentiation:WP2406
ENSG00000159251	ACTC1	Cardiac Progenitor Differentiation:WP2406
ENSG00000149294	NCAM1	Cardiac Progenitor Differentiation:WP2406
ENSG00000211895	IGHA1	Inflammatory Response Pathway:WP453
ENSG00000142168	SOD1	Folate Metabolism:WP176
ENSG00000160200	CBS	Folate Metabolism:WP176
ENSG00000206172	HBA1	Folate Metabolism:WP176
ENSG00000118137	APOA1	Folate Metabolism:WP176
ENSG00000163220	S100A9	IL1 and megakaryotyces in obesity:WP2865
ENSG00000126934	MAP2K2	Regulation of toll-like receptor signaling pathway:WP1449
ENSG00000102882	MAPK3	Regulation of toll-like receptor signaling pathway:WP1449
ENSG00000100030	MAPK1	Regulation of toll-like receptor signaling pathway:WP1449
ENSG00000115415	STAT1	Regulation of toll-like receptor signaling pathway:WP1449
ENSG00000070831	CDC42	Leptin signaling pathway:WP2034
ENSG00000126934	MAP2K2	Leptin signaling pathway:WP2034
ENSG00000102882	MAPK3	Leptin signaling pathway:WP2034
ENSG00000067560	RHOA	Leptin signaling pathway:WP2034
ENSG00000165410	CFL2	Leptin signaling pathway:WP2034
ENSG00000100030	MAPK1	Leptin signaling pathway:WP2034
ENSG00000115415	STAT1	Leptin signaling pathway:WP2034
ENSG00000114115	RBP1	Vitamin A and Carotenoid Metabolism:WP716
ENSG00000100030	MAPK1	Vitamin A and Carotenoid Metabolism:WP716
ENSG00000122729	ACO1	TCA Cycle and PDHc:WP2453
ENSG00000142192	APP	Copper homeostasis:WP3286
ENSG00000177556	ATOX1	Copper homeostasis:WP3286
ENSG00000142168	SOD1	Copper homeostasis:WP3286
ENSG00000100030	MAPK1	ErbB Signaling Pathway:WP673
ENSG00000167193	CRK	ErbB Signaling Pathway:WP673
ENSG00000070831	CDC42	TCR Signaling Pathway:WP69
ENSG00000126934	MAP2K2	TCR Signaling Pathway:WP69
ENSG00000102882	MAPK3	TCR Signaling Pathway:WP69
ENSG00000100030	MAPK1	TCR Signaling Pathway:WP69
ENSG00000167193	CRK	TCR Signaling Pathway:WP69
ENSG00000185651	UBE2L3	Parkin-Ubiquitin Proteasomal System pathway:WP2359
ENSG00000101843	PSMD10	Parkin-Ubiquitin Proteasomal System pathway:WP2359
ENSG00000163636	PSMD6	Parkin-Ubiquitin Proteasomal System pathway:WP2359
ENSG00000197170	PSMD12	Parkin-Ubiquitin Proteasomal System pathway:WP2359
ENSG00000103266	STUB1	Parkin-Ubiquitin Proteasomal System pathway:WP2359
ENSG00000165916	PSMC3	Parkin-Ubiquitin Proteasomal System pathway:WP2359
ENSG00000013275	PSMC4	Parkin-Ubiquitin Proteasomal System pathway:WP2359
ENSG00000185627	PSMD13	Parkin-Ubiquitin Proteasomal System pathway:WP2359
ENSG00000126934	MAP2K2	MAPK Cascade:WP422
ENSG00000102882	MAPK3	MAPK Cascade:WP422
ENSG00000100030	MAPK1	MAPK Cascade:WP422
ENSG00000197971	MBP	MAPK Cascade:WP422
ENSG00000134419	RPS15A	Cytoplasmic Ribosomal Proteins:WP477
ENSG00000143947	RPS27A	Cytoplasmic Ribosomal Proteins:WP477
ENSG00000110700	RPS13	Cytoplasmic Ribosomal Proteins:WP477
ENSG00000070831	CDC42	G13 Signaling Pathway:WP524
ENSG00000106299	WASL	G13 Signaling Pathway:WP524
ENSG00000150867	PIP4K2A	G13 Signaling Pathway:WP524
ENSG00000067560	RHOA	G13 Signaling Pathway:WP524
