Ensembl	symbol	KEGG
ENSG00000109339	MAPK10	Insulin signaling pathway:KEGG-hsa04910
ENSG00000114302	PRKAR2A	Insulin signaling pathway:KEGG-hsa04910
ENSG00000126583	PRKCG	Tight junction:KEGG-hsa04530
ENSG00000166086	JAM3	Tight junction:KEGG-hsa04530
ENSG00000104695	PPP2CB	Tight junction:KEGG-hsa04530
ENSG00000176105	YES1	Tight junction:KEGG-hsa04530
ENSG00000171132	PRKCE	Tight junction:KEGG-hsa04530
ENSG00000174775	HRAS	Tight junction:KEGG-hsa04530
ENSG00000088367	EPB41L1	Tight junction:KEGG-hsa04530
ENSG00000127955	GNAI1	Tight junction:KEGG-hsa04530
ENSG00000130402	ACTN4	Tight junction:KEGG-hsa04530
ENSG00000187391	MAGI2	Tight junction:KEGG-hsa04530
ENSG00000221914	PPP2R2A	Tight junction:KEGG-hsa04530
ENSG00000082397	EPB41L3	Tight junction:KEGG-hsa04530
ENSG00000101558	VAPA	Tight junction:KEGG-hsa04530
ENSG00000105568	PPP2R1A	Tight junction:KEGG-hsa04530
ENSG00000166501	PRKCB	Tight junction:KEGG-hsa04530
ENSG00000163655	GMPS	Drug metabolism - other enzymes:KEGG-hsa00983
ENSG00000165704	HPRT1	Drug metabolism - other enzymes:KEGG-hsa00983
ENSG00000164904	ALDH7A1	Lysine biosynthesis:KEGG-hsa00300
ENSG00000166086	JAM3	Cell adhesion molecules (CAMs):KEGG-hsa04514
ENSG00000038427	VCAN	Cell adhesion molecules (CAMs):KEGG-hsa04514
ENSG00000163531	NFASC	Cell adhesion molecules (CAMs):KEGG-hsa04514
ENSG00000067141	NEO1	Cell adhesion molecules (CAMs):KEGG-hsa04514
ENSG00000162706	CADM3	Cell adhesion molecules (CAMs):KEGG-hsa04514
ENSG00000111275	ALDH2	Pentose and glucuronate interconversions:KEGG-hsa00040
ENSG00000067057	PFKP	Glycolysis / Gluconeogenesis:KEGG-hsa00010
ENSG00000111275	ALDH2	Glycolysis / Gluconeogenesis:KEGG-hsa00010
ENSG00000171314	PGAM1	Glycolysis / Gluconeogenesis:KEGG-hsa00010
ENSG00000105220	GPI	Glycolysis / Gluconeogenesis:KEGG-hsa00010
ENSG00000169299	PGM2	Glycolysis / Gluconeogenesis:KEGG-hsa00010
ENSG00000164904	ALDH7A1	Glycolysis / Gluconeogenesis:KEGG-hsa00010
ENSG00000141959	PFKL	Glycolysis / Gluconeogenesis:KEGG-hsa00010
ENSG00000104695	PPP2CB	mRNA surveillance pathway:KEGG-hsa03015
ENSG00000112640	PPP2R5D	mRNA surveillance pathway:KEGG-hsa03015
ENSG00000154001	PPP2R5E	mRNA surveillance pathway:KEGG-hsa03015
ENSG00000103342	GSPT1	mRNA surveillance pathway:KEGG-hsa03015
ENSG00000221914	PPP2R2A	mRNA surveillance pathway:KEGG-hsa03015
ENSG00000105568	PPP2R1A	mRNA surveillance pathway:KEGG-hsa03015
ENSG00000007168	PAFAH1B1	Ether lipid metabolism:KEGG-hsa00565
ENSG00000164303	ENPP6	Ether lipid metabolism:KEGG-hsa00565
ENSG00000102879	CORO1A	Phagosome:KEGG-hsa04145
ENSG00000123416	TUBA1B	Phagosome:KEGG-hsa04145
ENSG00000079950	STX7	Phagosome:KEGG-hsa04145
ENSG00000137267	TUBB2A	Phagosome:KEGG-hsa04145
ENSG00000258947	TUBB3	Phagosome:KEGG-hsa04145
ENSG00000158560	DYNC1I1	Phagosome:KEGG-hsa04145
ENSG00000125730	C3	Phagosome:KEGG-hsa04145
ENSG00000111540	RAB5B	Phagosome:KEGG-hsa04145
ENSG00000104833	TUBB4A	Phagosome:KEGG-hsa04145
ENSG00000196230	TUBB	Phagosome:KEGG-hsa04145
ENSG00000127824	TUBA4A	Phagosome:KEGG-hsa04145
ENSG00000188229	TUBB4B	Phagosome:KEGG-hsa04145
ENSG00000197102	DYNC1H1	Phagosome:KEGG-hsa04145
ENSG00000144635	DYNC1LI1	Phagosome:KEGG-hsa04145
ENSG00000117758	STX12	Phagosome:KEGG-hsa04145
ENSG00000185359	HGS	Phagosome:KEGG-hsa04145
ENSG00000126583	PRKCG	Gap junction:KEGG-hsa04540
ENSG00000123416	TUBA1B	Gap junction:KEGG-hsa04540
ENSG00000169032	MAP2K1	Gap junction:KEGG-hsa04540
ENSG00000137267	TUBB2A	Gap junction:KEGG-hsa04540
ENSG00000258947	TUBB3	Gap junction:KEGG-hsa04540
ENSG00000174775	HRAS	Gap junction:KEGG-hsa04540
ENSG00000164742	ADCY1	Gap junction:KEGG-hsa04540
ENSG00000127955	GNAI1	Gap junction:KEGG-hsa04540
ENSG00000104833	TUBB4A	Gap junction:KEGG-hsa04540
ENSG00000196230	TUBB	Gap junction:KEGG-hsa04540
ENSG00000177885	GRB2	Gap junction:KEGG-hsa04540
ENSG00000142875	PRKACB	Gap junction:KEGG-hsa04540
ENSG00000127824	TUBA4A	Gap junction:KEGG-hsa04540
ENSG00000188229	TUBB4B	Gap junction:KEGG-hsa04540
ENSG00000182621	PLCB1	Gap junction:KEGG-hsa04540
ENSG00000166501	PRKCB	Gap junction:KEGG-hsa04540
ENSG00000175793	SFN	p53 signaling pathway:KEGG-hsa04115
ENSG00000125166	GOT2	Cysteine and methionine metabolism:KEGG-hsa00270
ENSG00000099810	MTAP	Cysteine and methionine metabolism:KEGG-hsa00270
ENSG00000125730	C3	Systemic lupus erythematosus:KEGG-hsa05322
ENSG00000130402	ACTN4	Systemic lupus erythematosus:KEGG-hsa05322
ENSG00000169032	MAP2K1	B cell receptor signaling pathway:KEGG-hsa04662
ENSG00000174775	HRAS	B cell receptor signaling pathway:KEGG-hsa04662
ENSG00000107758	PPP3CB	B cell receptor signaling pathway:KEGG-hsa04662
ENSG00000177885	GRB2	B cell receptor signaling pathway:KEGG-hsa04662
ENSG00000221823	PPP3R1	B cell receptor signaling pathway:KEGG-hsa04662
ENSG00000138814	PPP3CA	B cell receptor signaling pathway:KEGG-hsa04662
ENSG00000166501	PRKCB	B cell receptor signaling pathway:KEGG-hsa04662
ENSG00000169032	MAP2K1	Osteoclast differentiation:KEGG-hsa04380
ENSG00000107758	PPP3CB	Osteoclast differentiation:KEGG-hsa04380
ENSG00000152495	CAMK4	Osteoclast differentiation:KEGG-hsa04380
ENSG00000177885	GRB2	Osteoclast differentiation:KEGG-hsa04380
ENSG00000010810	FYN	Osteoclast differentiation:KEGG-hsa04380
ENSG00000138814	PPP3CA	Osteoclast differentiation:KEGG-hsa04380
ENSG00000109339	MAPK10	Osteoclast differentiation:KEGG-hsa04380
ENSG00000091483	FH	Citrate cycle (TCA cycle):KEGG-hsa00020
ENSG00000131473	ACLY	Citrate cycle (TCA cycle):KEGG-hsa00020
ENSG00000146701	MDH2	Citrate cycle (TCA cycle):KEGG-hsa00020
ENSG00000087470	DNM1L	Endocytosis:KEGG-hsa04144
ENSG00000175416	CLTB	Endocytosis:KEGG-hsa04144
ENSG00000074319	TSG101	Endocytosis:KEGG-hsa04144
ENSG00000183020	AP2A2	Endocytosis:KEGG-hsa04144
ENSG00000156011	PSD3	Endocytosis:KEGG-hsa04144
ENSG00000196961	AP2A1	Endocytosis:KEGG-hsa04144
ENSG00000106976	DNM1	Endocytosis:KEGG-hsa04144
ENSG00000168461	RAB31	Endocytosis:KEGG-hsa04144
ENSG00000085832	EPS15	Endocytosis:KEGG-hsa04144
ENSG00000108262	GIT1	Endocytosis:KEGG-hsa04144
ENSG00000197959	DNM3	Endocytosis:KEGG-hsa04144
ENSG00000148341	SH3GLB2	Endocytosis:KEGG-hsa04144
ENSG00000161203	AP2M1	Endocytosis:KEGG-hsa04144
ENSG00000141985	SH3GL1	Endocytosis:KEGG-hsa04144
ENSG00000174775	HRAS	Endocytosis:KEGG-hsa04144
ENSG00000101421	CHMP4B	Endocytosis:KEGG-hsa04144
ENSG00000126803	HSPA2	Endocytosis:KEGG-hsa04144
ENSG00000111540	RAB5B	Endocytosis:KEGG-hsa04144
ENSG00000009844	VTA1	Endocytosis:KEGG-hsa04144
ENSG00000006125	AP2B1	Endocytosis:KEGG-hsa04144
ENSG00000063245	EPN1	Endocytosis:KEGG-hsa04144
ENSG00000131475	VPS25	Endocytosis:KEGG-hsa04144
ENSG00000029725	RABEP1	Endocytosis:KEGG-hsa04144
ENSG00000144711	IQSEC1	Endocytosis:KEGG-hsa04144
ENSG00000170248	PDCD6IP	Endocytosis:KEGG-hsa04144
ENSG00000107295	SH3GL2	Endocytosis:KEGG-hsa04144
ENSG00000186111	PIP5K1C	Endocytosis:KEGG-hsa04144
ENSG00000204388	HSPA1B	Endocytosis:KEGG-hsa04144
ENSG00000116675	DNAJC6	Endocytosis:KEGG-hsa04144
ENSG00000013016	EHD3	Endocytosis:KEGG-hsa04144
ENSG00000136738	STAM	Endocytosis:KEGG-hsa04144
ENSG00000140600	SH3GL3	Endocytosis:KEGG-hsa04144
ENSG00000185359	HGS	Endocytosis:KEGG-hsa04144
ENSG00000169710	FASN	Fatty acid biosynthesis:KEGG-hsa00061
ENSG00000095637	SORBS1	PPAR signaling pathway:KEGG-hsa03320
ENSG00000065833	ME1	PPAR signaling pathway:KEGG-hsa03320
ENSG00000196569	LAMA2	Small cell lung cancer:KEGG-hsa05222
ENSG00000135862	LAMC1	Small cell lung cancer:KEGG-hsa05222
ENSG00000172037	LAMB2	Small cell lung cancer:KEGG-hsa05222
ENSG00000126583	PRKCG	Long-term depression:KEGG-hsa04730
ENSG00000104695	PPP2CB	Long-term depression:KEGG-hsa04730
ENSG00000169032	MAP2K1	Long-term depression:KEGG-hsa04730
ENSG00000087258	GNAO1	Long-term depression:KEGG-hsa04730
ENSG00000128266	GNAZ	Long-term depression:KEGG-hsa04730
ENSG00000174775	HRAS	Long-term depression:KEGG-hsa04730
ENSG00000127955	GNAI1	Long-term depression:KEGG-hsa04730
ENSG00000105568	PPP2R1A	Long-term depression:KEGG-hsa04730
ENSG00000182621	PLCB1	Long-term depression:KEGG-hsa04730
ENSG00000166501	PRKCB	Long-term depression:KEGG-hsa04730
ENSG00000067057	PFKP	Pentose phosphate pathway:KEGG-hsa00030
ENSG00000105220	GPI	Pentose phosphate pathway:KEGG-hsa00030
ENSG00000130313	PGLS	Pentose phosphate pathway:KEGG-hsa00030
ENSG00000169299	PGM2	Pentose phosphate pathway:KEGG-hsa00030
ENSG00000141959	PFKL	Pentose phosphate pathway:KEGG-hsa00030
ENSG00000204843	DCTN1	Vasopressin-regulated water reabsorption:KEGG-hsa04962
ENSG00000175203	DCTN2	Vasopressin-regulated water reabsorption:KEGG-hsa04962
ENSG00000158560	DYNC1I1	Vasopressin-regulated water reabsorption:KEGG-hsa04962
ENSG00000141522	ARHGDIA	Vasopressin-regulated water reabsorption:KEGG-hsa04962
ENSG00000111540	RAB5B	Vasopressin-regulated water reabsorption:KEGG-hsa04962
ENSG00000142875	PRKACB	Vasopressin-regulated water reabsorption:KEGG-hsa04962
ENSG00000171885	AQP4	Vasopressin-regulated water reabsorption:KEGG-hsa04962
ENSG00000073969	NSF	Vasopressin-regulated water reabsorption:KEGG-hsa04962
ENSG00000220205	VAMP2	Vasopressin-regulated water reabsorption:KEGG-hsa04962
ENSG00000197102	DYNC1H1	Vasopressin-regulated water reabsorption:KEGG-hsa04962
ENSG00000144635	DYNC1LI1	Vasopressin-regulated water reabsorption:KEGG-hsa04962
ENSG00000097021	ACOT7	Biosynthesis of unsaturated fatty acids:KEGG-hsa01040
ENSG00000125730	C3	Leishmaniasis:KEGG-hsa05140
ENSG00000166501	PRKCB	Leishmaniasis:KEGG-hsa05140
ENSG00000126803	HSPA2	Antigen processing and presentation:KEGG-hsa04612
ENSG00000164733	CTSB	Antigen processing and presentation:KEGG-hsa04612
ENSG00000204388	HSPA1B	Antigen processing and presentation:KEGG-hsa04612
ENSG00000092010	PSME1	Antigen processing and presentation:KEGG-hsa04612
ENSG00000096384	HSP90AB1	Antigen processing and presentation:KEGG-hsa04612
ENSG00000131067	GGT7	Taurine and hypotaurine metabolism:KEGG-hsa00430
ENSG00000169032	MAP2K1	Bladder cancer:KEGG-hsa05219
ENSG00000174775	HRAS	Bladder cancer:KEGG-hsa05219
ENSG00000078369	GNB1	Phototransduction:KEGG-hsa04744
ENSG00000126583	PRKCG	Amoebiasis:KEGG-hsa05146
ENSG00000196569	LAMA2	Amoebiasis:KEGG-hsa05146
ENSG00000135862	LAMC1	Amoebiasis:KEGG-hsa05146
ENSG00000164742	ADCY1	Amoebiasis:KEGG-hsa05146
ENSG00000021355	SERPINB1	Amoebiasis:KEGG-hsa05146
ENSG00000111540	RAB5B	Amoebiasis:KEGG-hsa05146
ENSG00000130402	ACTN4	Amoebiasis:KEGG-hsa05146
ENSG00000172037	LAMB2	Amoebiasis:KEGG-hsa05146
ENSG00000142875	PRKACB	Amoebiasis:KEGG-hsa05146
ENSG00000106211	HSPB1	Amoebiasis:KEGG-hsa05146
ENSG00000182621	PLCB1	Amoebiasis:KEGG-hsa05146
ENSG00000166501	PRKCB	Amoebiasis:KEGG-hsa05146
ENSG00000167434	CA4	Proximal tubule bicarbonate reclamation:KEGG-hsa04964
ENSG00000080493	SLC4A4	Proximal tubule bicarbonate reclamation:KEGG-hsa04964
ENSG00000148672	GLUD1	Proximal tubule bicarbonate reclamation:KEGG-hsa04964
ENSG00000196569	LAMA2	Viral myocarditis:KEGG-hsa05416
ENSG00000010810	FYN	Viral myocarditis:KEGG-hsa05416
ENSG00000154639	CXADR	Viral myocarditis:KEGG-hsa05416
ENSG00000065559	MAP2K4	Chagas disease (American trypanosomiasis):KEGG-hsa05142
ENSG00000104695	PPP2CB	Chagas disease (American trypanosomiasis):KEGG-hsa05142
ENSG00000087258	GNAO1	Chagas disease (American trypanosomiasis):KEGG-hsa05142
ENSG00000125730	C3	Chagas disease (American trypanosomiasis):KEGG-hsa05142
ENSG00000164742	ADCY1	Chagas disease (American trypanosomiasis):KEGG-hsa05142
ENSG00000127955	GNAI1	Chagas disease (American trypanosomiasis):KEGG-hsa05142
ENSG00000221914	PPP2R2A	Chagas disease (American trypanosomiasis):KEGG-hsa05142
ENSG00000105568	PPP2R1A	Chagas disease (American trypanosomiasis):KEGG-hsa05142
ENSG00000182621	PLCB1	Chagas disease (American trypanosomiasis):KEGG-hsa05142
ENSG00000109339	MAPK10	Chagas disease (American trypanosomiasis):KEGG-hsa05142
ENSG00000126583	PRKCG	ErbB signaling pathway:KEGG-hsa04012
ENSG00000065559	MAP2K4	ErbB signaling pathway:KEGG-hsa04012
ENSG00000169032	MAP2K1	ErbB signaling pathway:KEGG-hsa04012
ENSG00000099942	CRKL	ErbB signaling pathway:KEGG-hsa04012
ENSG00000174775	HRAS	ErbB signaling pathway:KEGG-hsa04012
ENSG00000177885	GRB2	ErbB signaling pathway:KEGG-hsa04012
ENSG00000077264	PAK3	ErbB signaling pathway:KEGG-hsa04012
ENSG00000149269	PAK1	ErbB signaling pathway:KEGG-hsa04012
ENSG00000109339	MAPK10	ErbB signaling pathway:KEGG-hsa04012
ENSG00000166501	PRKCB	ErbB signaling pathway:KEGG-hsa04012
ENSG00000071051	NCK2	ErbB signaling pathway:KEGG-hsa04012
ENSG00000197548	ATG7	Regulation of autophagy:KEGG-hsa04140
ENSG00000196569	LAMA2	Dilated cardiomyopathy:KEGG-hsa05414
ENSG00000183023	SLC8A1	Dilated cardiomyopathy:KEGG-hsa05414
ENSG00000164742	ADCY1	Dilated cardiomyopathy:KEGG-hsa05414
ENSG00000213949	ITGA1	Dilated cardiomyopathy:KEGG-hsa05414
ENSG00000142875	PRKACB	Dilated cardiomyopathy:KEGG-hsa05414
ENSG00000160789	LMNA	Dilated cardiomyopathy:KEGG-hsa05414
ENSG00000111275	ALDH2	Arginine and proline metabolism:KEGG-hsa00330
ENSG00000125166	GOT2	Arginine and proline metabolism:KEGG-hsa00330
ENSG00000159423	ALDH4A1	Arginine and proline metabolism:KEGG-hsa00330
ENSG00000164904	ALDH7A1	Arginine and proline metabolism:KEGG-hsa00330
ENSG00000148672	GLUD1	Arginine and proline metabolism:KEGG-hsa00330
ENSG00000126583	PRKCG	Gastric acid secretion:KEGG-hsa04971
ENSG00000164742	ADCY1	Gastric acid secretion:KEGG-hsa04971
ENSG00000127955	GNAI1	Gastric acid secretion:KEGG-hsa04971
ENSG00000142875	PRKACB	Gastric acid secretion:KEGG-hsa04971
ENSG00000182621	PLCB1	Gastric acid secretion:KEGG-hsa04971
ENSG00000166501	PRKCB	Gastric acid secretion:KEGG-hsa04971
ENSG00000090020	SLC9A1	Gastric acid secretion:KEGG-hsa04971
ENSG00000183023	SLC8A1	Mineral absorption:KEGG-hsa04978
ENSG00000103415	HMOX2	Mineral absorption:KEGG-hsa04978
ENSG00000070961	ATP2B1	Mineral absorption:KEGG-hsa04978
ENSG00000167996	FTH1	Mineral absorption:KEGG-hsa04978
ENSG00000116106	EPHA4	Axon guidance:KEGG-hsa04360
ENSG00000133216	EPHB2	Axon guidance:KEGG-hsa04360
ENSG00000174775	HRAS	Axon guidance:KEGG-hsa04360
ENSG00000127955	GNAI1	Axon guidance:KEGG-hsa04360
ENSG00000107758	PPP3CB	Axon guidance:KEGG-hsa04360
ENSG00000221823	PPP3R1	Axon guidance:KEGG-hsa04360
ENSG00000077264	PAK3	Axon guidance:KEGG-hsa04360
ENSG00000010810	FYN	Axon guidance:KEGG-hsa04360
ENSG00000138814	PPP3CA	Axon guidance:KEGG-hsa04360
ENSG00000136040	PLXNC1	Axon guidance:KEGG-hsa04360
ENSG00000149269	PAK1	Axon guidance:KEGG-hsa04360
ENSG00000196220	SRGAP3	Axon guidance:KEGG-hsa04360
ENSG00000114554	PLXNA1	Axon guidance:KEGG-hsa04360
ENSG00000172757	CFL1	Axon guidance:KEGG-hsa04360
ENSG00000196914	ARHGEF12	Axon guidance:KEGG-hsa04360
ENSG00000164885	CDK5	Axon guidance:KEGG-hsa04360
ENSG00000134318	ROCK2	Axon guidance:KEGG-hsa04360
ENSG00000071051	NCK2	Axon guidance:KEGG-hsa04360
ENSG00000233276	GPX1	Arachidonic acid metabolism:KEGG-hsa00590
ENSG00000131067	GGT7	Arachidonic acid metabolism:KEGG-hsa00590
ENSG00000111275	ALDH2	Glycerolipid metabolism:KEGG-hsa00561
ENSG00000074416	MGLL	Glycerolipid metabolism:KEGG-hsa00561
ENSG00000164904	ALDH7A1	Glycerolipid metabolism:KEGG-hsa00561
ENSG00000183023	SLC8A1	Protein digestion and absorption:KEGG-hsa04974
ENSG00000118160	SLC8A2	Protein digestion and absorption:KEGG-hsa04974
ENSG00000144908	ALDH1L1	One carbon pool by folate:KEGG-hsa00670
ENSG00000160007	ARHGAP35	Focal adhesion:KEGG-hsa04510
ENSG00000126583	PRKCG	Focal adhesion:KEGG-hsa04510
ENSG00000196569	LAMA2	Focal adhesion:KEGG-hsa04510
ENSG00000169032	MAP2K1	Focal adhesion:KEGG-hsa04510
ENSG00000171914	TLN2	Focal adhesion:KEGG-hsa04510
ENSG00000213639	PPP1CB	Focal adhesion:KEGG-hsa04510
ENSG00000099942	CRKL	Focal adhesion:KEGG-hsa04510
ENSG00000136068	FLNB	Focal adhesion:KEGG-hsa04510
ENSG00000135862	LAMC1	Focal adhesion:KEGG-hsa04510
ENSG00000174775	HRAS	Focal adhesion:KEGG-hsa04510
ENSG00000130402	ACTN4	Focal adhesion:KEGG-hsa04510
ENSG00000213949	ITGA1	Focal adhesion:KEGG-hsa04510
ENSG00000177885	GRB2	Focal adhesion:KEGG-hsa04510
ENSG00000172037	LAMB2	Focal adhesion:KEGG-hsa04510
ENSG00000077264	PAK3	Focal adhesion:KEGG-hsa04510
ENSG00000010810	FYN	Focal adhesion:KEGG-hsa04510
ENSG00000149269	PAK1	Focal adhesion:KEGG-hsa04510
ENSG00000186111	PIP5K1C	Focal adhesion:KEGG-hsa04510
ENSG00000109339	MAPK10	Focal adhesion:KEGG-hsa04510
ENSG00000166501	PRKCB	Focal adhesion:KEGG-hsa04510
ENSG00000134318	ROCK2	Focal adhesion:KEGG-hsa04510
ENSG00000160007	ARHGAP35	Leukocyte transendothelial migration:KEGG-hsa04670
ENSG00000126583	PRKCG	Leukocyte transendothelial migration:KEGG-hsa04670
ENSG00000166086	JAM3	Leukocyte transendothelial migration:KEGG-hsa04670
ENSG00000127955	GNAI1	Leukocyte transendothelial migration:KEGG-hsa04670
ENSG00000130402	ACTN4	Leukocyte transendothelial migration:KEGG-hsa04670
ENSG00000179295	PTPN11	Leukocyte transendothelial migration:KEGG-hsa04670
ENSG00000166501	PRKCB	Leukocyte transendothelial migration:KEGG-hsa04670
ENSG00000134318	ROCK2	Leukocyte transendothelial migration:KEGG-hsa04670
ENSG00000065559	MAP2K4	Epithelial cell signaling in Helicobacter pylori infection:KEGG-hsa05120
ENSG00000166086	JAM3	Epithelial cell signaling in Helicobacter pylori infection:KEGG-hsa05120
ENSG00000108262	GIT1	Epithelial cell signaling in Helicobacter pylori infection:KEGG-hsa05120
ENSG00000179295	PTPN11	Epithelial cell signaling in Helicobacter pylori infection:KEGG-hsa05120
ENSG00000137845	ADAM10	Epithelial cell signaling in Helicobacter pylori infection:KEGG-hsa05120
ENSG00000149269	PAK1	Epithelial cell signaling in Helicobacter pylori infection:KEGG-hsa05120
ENSG00000109339	MAPK10	Epithelial cell signaling in Helicobacter pylori infection:KEGG-hsa05120
ENSG00000126583	PRKCG	Melanogenesis:KEGG-hsa04916
ENSG00000169032	MAP2K1	Melanogenesis:KEGG-hsa04916
ENSG00000087258	GNAO1	Melanogenesis:KEGG-hsa04916
ENSG00000174775	HRAS	Melanogenesis:KEGG-hsa04916
ENSG00000164742	ADCY1	Melanogenesis:KEGG-hsa04916
ENSG00000127955	GNAI1	Melanogenesis:KEGG-hsa04916
ENSG00000142875	PRKACB	Melanogenesis:KEGG-hsa04916
ENSG00000182621	PLCB1	Melanogenesis:KEGG-hsa04916
ENSG00000166501	PRKCB	Melanogenesis:KEGG-hsa04916
ENSG00000125166	GOT2	Phenylalanine metabolism:KEGG-hsa00360
ENSG00000055130	CUL1	Protein processing in endoplasmic reticulum:KEGG-hsa04141
ENSG00000101152	DNAJC5	Protein processing in endoplasmic reticulum:KEGG-hsa04141
ENSG00000135924	DNAJB2	Protein processing in endoplasmic reticulum:KEGG-hsa04141
ENSG00000126803	HSPA2	Protein processing in endoplasmic reticulum:KEGG-hsa04141
ENSG00000167671	UBXN6	Protein processing in endoplasmic reticulum:KEGG-hsa04141
ENSG00000164070	HSPA4L	Protein processing in endoplasmic reticulum:KEGG-hsa04141
ENSG00000135018	UBQLN1	Protein processing in endoplasmic reticulum:KEGG-hsa04141
ENSG00000109846	CRYAB	Protein processing in endoplasmic reticulum:KEGG-hsa04141
ENSG00000088833	NSFL1C	Protein processing in endoplasmic reticulum:KEGG-hsa04141
ENSG00000204388	HSPA1B	Protein processing in endoplasmic reticulum:KEGG-hsa04141
ENSG00000109339	MAPK10	Protein processing in endoplasmic reticulum:KEGG-hsa04141
ENSG00000096384	HSP90AB1	Protein processing in endoplasmic reticulum:KEGG-hsa04141
ENSG00000120694	HSPH1	Protein processing in endoplasmic reticulum:KEGG-hsa04141
ENSG00000132002	DNAJB1	Protein processing in endoplasmic reticulum:KEGG-hsa04141
ENSG00000169032	MAP2K1	Prion diseases:KEGG-hsa05020
ENSG00000135862	LAMC1	Prion diseases:KEGG-hsa05020
ENSG00000142875	PRKACB	Prion diseases:KEGG-hsa05020
ENSG00000010810	FYN	Prion diseases:KEGG-hsa05020
ENSG00000204388	HSPA1B	Prion diseases:KEGG-hsa05020
ENSG00000162368	CMPK1	Pyrimidine metabolism:KEGG-hsa00240
ENSG00000126583	PRKCG	MAPK signaling pathway:KEGG-hsa04010
ENSG00000065559	MAP2K4	MAPK signaling pathway:KEGG-hsa04010
ENSG00000138834	MAPK8IP3	MAPK signaling pathway:KEGG-hsa04010
ENSG00000169032	MAP2K1	MAPK signaling pathway:KEGG-hsa04010
ENSG00000117632	STMN1	MAPK signaling pathway:KEGG-hsa04010
ENSG00000099942	CRKL	MAPK signaling pathway:KEGG-hsa04010
ENSG00000136068	FLNB	MAPK signaling pathway:KEGG-hsa04010
ENSG00000174775	HRAS	MAPK signaling pathway:KEGG-hsa04010
ENSG00000126803	HSPA2	MAPK signaling pathway:KEGG-hsa04010
ENSG00000107758	PPP3CB	MAPK signaling pathway:KEGG-hsa04010
ENSG00000177885	GRB2	MAPK signaling pathway:KEGG-hsa04010
ENSG00000142875	PRKACB	MAPK signaling pathway:KEGG-hsa04010
ENSG00000221823	PPP3R1	MAPK signaling pathway:KEGG-hsa04010
ENSG00000108861	DUSP3	MAPK signaling pathway:KEGG-hsa04010
ENSG00000138814	PPP3CA	MAPK signaling pathway:KEGG-hsa04010
ENSG00000149269	PAK1	MAPK signaling pathway:KEGG-hsa04010
ENSG00000106211	HSPB1	MAPK signaling pathway:KEGG-hsa04010
ENSG00000204388	HSPA1B	MAPK signaling pathway:KEGG-hsa04010
ENSG00000109339	MAPK10	MAPK signaling pathway:KEGG-hsa04010
ENSG00000011485	PPP5C	MAPK signaling pathway:KEGG-hsa04010
ENSG00000166501	PRKCB	MAPK signaling pathway:KEGG-hsa04010
ENSG00000111275	ALDH2	Histidine metabolism:KEGG-hsa00340
ENSG00000205629	LCMT1	Histidine metabolism:KEGG-hsa00340
ENSG00000164904	ALDH7A1	Histidine metabolism:KEGG-hsa00340
ENSG00000165416	SUGT1	NOD-like receptor signaling pathway:KEGG-hsa04621
ENSG00000109339	MAPK10	NOD-like receptor signaling pathway:KEGG-hsa04621
ENSG00000096384	HSP90AB1	NOD-like receptor signaling pathway:KEGG-hsa04621
ENSG00000055130	CUL1	TGF-beta signaling pathway:KEGG-hsa04350
ENSG00000104695	PPP2CB	TGF-beta signaling pathway:KEGG-hsa04350
ENSG00000105568	PPP2R1A	TGF-beta signaling pathway:KEGG-hsa04350
ENSG00000134318	ROCK2	TGF-beta signaling pathway:KEGG-hsa04350
ENSG00000109339	MAPK10	RIG-I-like receptor signaling pathway:KEGG-hsa04622
ENSG00000127445	PIN1	RIG-I-like receptor signaling pathway:KEGG-hsa04622
ENSG00000120437	ACAT2	Synthesis and degradation of ketone bodies:KEGG-hsa00072
ENSG00000164039	BDH2	Synthesis and degradation of ketone bodies:KEGG-hsa00072
ENSG00000126583	PRKCG	Aldosterone-regulated sodium reabsorption:KEGG-hsa04960
ENSG00000175793	SFN	Aldosterone-regulated sodium reabsorption:KEGG-hsa04960
ENSG00000166501	PRKCB	Aldosterone-regulated sodium reabsorption:KEGG-hsa04960
ENSG00000126583	PRKCG	VEGF signaling pathway:KEGG-hsa04370
ENSG00000169032	MAP2K1	VEGF signaling pathway:KEGG-hsa04370
ENSG00000174775	HRAS	VEGF signaling pathway:KEGG-hsa04370
ENSG00000107758	PPP3CB	VEGF signaling pathway:KEGG-hsa04370
ENSG00000221823	PPP3R1	VEGF signaling pathway:KEGG-hsa04370
ENSG00000138814	PPP3CA	VEGF signaling pathway:KEGG-hsa04370
ENSG00000106211	HSPB1	VEGF signaling pathway:KEGG-hsa04370
ENSG00000166501	PRKCB	VEGF signaling pathway:KEGG-hsa04370
ENSG00000125166	GOT2	Fat digestion and absorption:KEGG-hsa04975
ENSG00000120437	ACAT2	Fat digestion and absorption:KEGG-hsa04975
ENSG00000107758	PPP3CB	Alzheimer's disease:KEGG-hsa05010
ENSG00000221823	PPP3R1	Alzheimer's disease:KEGG-hsa05010
ENSG00000137845	ADAM10	Alzheimer's disease:KEGG-hsa05010
ENSG00000138814	PPP3CA	Alzheimer's disease:KEGG-hsa05010
ENSG00000145335	SNCA	Alzheimer's disease:KEGG-hsa05010
ENSG00000182621	PLCB1	Alzheimer's disease:KEGG-hsa05010
