Ensembl	symbol	KEGG
ENSG00000167468	GPX4	Glutathione metabolism:KEGG-hsa00480
ENSG00000006625	GGCT	Glutathione metabolism:KEGG-hsa00480
ENSG00000142657	PGD	Glutathione metabolism:KEGG-hsa00480
ENSG00000099998	GGT5	Glutathione metabolism:KEGG-hsa00480
ENSG00000100031	GGT1	Glutathione metabolism:KEGG-hsa00480
ENSG00000104687	GSR	Glutathione metabolism:KEGG-hsa00480
ENSG00000138413	IDH1	Peroxisome:KEGG-hsa04146
ENSG00000095321	CRAT	Peroxisome:KEGG-hsa04146
ENSG00000117450	PRDX1	Peroxisome:KEGG-hsa04146
ENSG00000182054	IDH2	Peroxisome:KEGG-hsa04146
ENSG00000121691	CAT	Peroxisome:KEGG-hsa04146
ENSG00000116171	SCP2	Peroxisome:KEGG-hsa04146
ENSG00000060971	ACAA1	Peroxisome:KEGG-hsa04146
ENSG00000161533	ACOX1	Peroxisome:KEGG-hsa04146
ENSG00000130707	ASS1	Arginine and proline metabolism:KEGG-hsa00330
ENSG00000189221	MAOA	Arginine and proline metabolism:KEGG-hsa00330
ENSG00000120053	GOT1	Arginine and proline metabolism:KEGG-hsa00330
ENSG00000135821	GLUL	Arginine and proline metabolism:KEGG-hsa00330
ENSG00000002549	LAP3	Arginine and proline metabolism:KEGG-hsa00330
ENSG00000243989	ACY1	Arginine and proline metabolism:KEGG-hsa00330
ENSG00000069535	MAOB	Arginine and proline metabolism:KEGG-hsa00330
ENSG00000171766	GATM	Arginine and proline metabolism:KEGG-hsa00330
ENSG00000223572	CKMT1A	Arginine and proline metabolism:KEGG-hsa00330
ENSG00000100033	PRODH	Arginine and proline metabolism:KEGG-hsa00330
ENSG00000143149	ALDH9A1	Arginine and proline metabolism:KEGG-hsa00330
ENSG00000087086	FTL	Porphyrin and chlorophyll metabolism:KEGG-hsa00860
ENSG00000047457	CP	Porphyrin and chlorophyll metabolism:KEGG-hsa00860
ENSG00000148218	ALAD	Porphyrin and chlorophyll metabolism:KEGG-hsa00860
ENSG00000106028	SSBP1	Homologous recombination:KEGG-hsa03440
ENSG00000111674	ENO2	RNA degradation:KEGG-hsa03018
ENSG00000074800	ENO1	RNA degradation:KEGG-hsa03018
ENSG00000113013	HSPA9	RNA degradation:KEGG-hsa03018
ENSG00000144381	HSPD1	RNA degradation:KEGG-hsa03018
ENSG00000110436	SLC1A2	Amyotrophic lateral sclerosis (ALS):KEGG-hsa05014
ENSG00000121691	CAT	Amyotrophic lateral sclerosis (ALS):KEGG-hsa05014
ENSG00000172115	CYCS	Amyotrophic lateral sclerosis (ALS):KEGG-hsa05014
ENSG00000204287	HLA-DRA	Staphylococcus aureus infection:KEGG-hsa05150
ENSG00000196126	HLA-DRB1	Staphylococcus aureus infection:KEGG-hsa05150
ENSG00000090339	ICAM1	Staphylococcus aureus infection:KEGG-hsa05150
ENSG00000160255	ITGB2	Staphylococcus aureus infection:KEGG-hsa05150
ENSG00000169896	ITGAM	Staphylococcus aureus infection:KEGG-hsa05150
ENSG00000244731	C4A	Staphylococcus aureus infection:KEGG-hsa05150
ENSG00000143772	ITPKB	Calcium signaling pathway:KEGG-hsa04020
ENSG00000169100	SLC25A6	Calcium signaling pathway:KEGG-hsa04020
ENSG00000161714	PLCD3	Calcium signaling pathway:KEGG-hsa04020
ENSG00000213585	VDAC1	Calcium signaling pathway:KEGG-hsa04020
ENSG00000109743	BST1	Calcium signaling pathway:KEGG-hsa04020
ENSG00000187091	PLCD1	Calcium signaling pathway:KEGG-hsa04020
ENSG00000078668	VDAC3	Calcium signaling pathway:KEGG-hsa04020
ENSG00000143933	CALM2	Calcium signaling pathway:KEGG-hsa04020
ENSG00000148660	CAMK2G	Calcium signaling pathway:KEGG-hsa04020
ENSG00000005022	SLC25A5	Calcium signaling pathway:KEGG-hsa04020
ENSG00000113721	PDGFRB	Calcium signaling pathway:KEGG-hsa04020
ENSG00000004468	CD38	Calcium signaling pathway:KEGG-hsa04020
ENSG00000087460	GNAS	Calcium signaling pathway:KEGG-hsa04020
ENSG00000165637	VDAC2	Calcium signaling pathway:KEGG-hsa04020
ENSG00000151729	SLC25A4	Calcium signaling pathway:KEGG-hsa04020
ENSG00000026508	CD44	Shigellosis:KEGG-hsa05131
ENSG00000150093	ITGB1	Shigellosis:KEGG-hsa05131
ENSG00000085733	CTTN	Shigellosis:KEGG-hsa05131
ENSG00000161638	ITGA5	Shigellosis:KEGG-hsa05131
ENSG00000162704	ARPC5	Shigellosis:KEGG-hsa05131
ENSG00000035403	VCL	Shigellosis:KEGG-hsa05131
ENSG00000158290	CUL4B	Ubiquitin mediated proteolysis:KEGG-hsa04120
ENSG00000177889	UBE2N	Ubiquitin mediated proteolysis:KEGG-hsa04120
ENSG00000167986	DDB1	Ubiquitin mediated proteolysis:KEGG-hsa04120
ENSG00000078140	UBE2K	Ubiquitin mediated proteolysis:KEGG-hsa04120
ENSG00000143933	CALM2	Olfactory transduction:KEGG-hsa04740
ENSG00000148660	CAMK2G	Olfactory transduction:KEGG-hsa04740
ENSG00000143933	CALM2	GnRH signaling pathway:KEGG-hsa04912
ENSG00000148660	CAMK2G	GnRH signaling pathway:KEGG-hsa04912
ENSG00000087460	GNAS	GnRH signaling pathway:KEGG-hsa04912
ENSG00000129219	PLD2	GnRH signaling pathway:KEGG-hsa04912
ENSG00000148053	NTRK2	Neurotrophin signaling pathway:KEGG-hsa04722
ENSG00000111348	ARHGDIB	Neurotrophin signaling pathway:KEGG-hsa04722
ENSG00000127314	RAP1B	Neurotrophin signaling pathway:KEGG-hsa04722
ENSG00000143933	CALM2	Neurotrophin signaling pathway:KEGG-hsa04722
ENSG00000134243	SORT1	Neurotrophin signaling pathway:KEGG-hsa04722
ENSG00000148660	CAMK2G	Neurotrophin signaling pathway:KEGG-hsa04722
ENSG00000071242	RPS6KA2	Neurotrophin signaling pathway:KEGG-hsa04722
ENSG00000156709	AIFM1	Apoptosis:KEGG-hsa04210
ENSG00000172115	CYCS	Apoptosis:KEGG-hsa04210
ENSG00000162909	CAPN2	Apoptosis:KEGG-hsa04210
ENSG00000138796	HADH	Fatty acid elongation in mitochondria:KEGG-hsa00062
ENSG00000138029	HADHB	Fatty acid elongation in mitochondria:KEGG-hsa00062
ENSG00000131238	PPT1	Fatty acid elongation in mitochondria:KEGG-hsa00062
ENSG00000084754	HADHA	Fatty acid elongation in mitochondria:KEGG-hsa00062
ENSG00000167315	ACAA2	Fatty acid elongation in mitochondria:KEGG-hsa00062
ENSG00000127884	ECHS1	Fatty acid elongation in mitochondria:KEGG-hsa00062
ENSG00000082781	ITGB5	Regulation of actin cytoskeleton:KEGG-hsa04810
ENSG00000140678	ITGAX	Regulation of actin cytoskeleton:KEGG-hsa04810
ENSG00000138448	ITGAV	Regulation of actin cytoskeleton:KEGG-hsa04810
ENSG00000133818	RRAS2	Regulation of actin cytoskeleton:KEGG-hsa04810
ENSG00000137710	RDX	Regulation of actin cytoskeleton:KEGG-hsa04810
ENSG00000006747	SCIN	Regulation of actin cytoskeleton:KEGG-hsa04810
ENSG00000147065	MSN	Regulation of actin cytoskeleton:KEGG-hsa04810
ENSG00000172380	GNG12	Regulation of actin cytoskeleton:KEGG-hsa04810
ENSG00000005884	ITGA3	Regulation of actin cytoskeleton:KEGG-hsa04810
ENSG00000150093	ITGB1	Regulation of actin cytoskeleton:KEGG-hsa04810
ENSG00000092820	EZR	Regulation of actin cytoskeleton:KEGG-hsa04810
ENSG00000091409	ITGA6	Regulation of actin cytoskeleton:KEGG-hsa04810
ENSG00000161638	ITGA5	Regulation of actin cytoskeleton:KEGG-hsa04810
ENSG00000135424	ITGA7	Regulation of actin cytoskeleton:KEGG-hsa04810
ENSG00000164171	ITGA2	Regulation of actin cytoskeleton:KEGG-hsa04810
ENSG00000162704	ARPC5	Regulation of actin cytoskeleton:KEGG-hsa04810
ENSG00000113721	PDGFRB	Regulation of actin cytoskeleton:KEGG-hsa04810
ENSG00000160255	ITGB2	Regulation of actin cytoskeleton:KEGG-hsa04810
ENSG00000035403	VCL	Regulation of actin cytoskeleton:KEGG-hsa04810
ENSG00000169896	ITGAM	Regulation of actin cytoskeleton:KEGG-hsa04810
ENSG00000273749	CYFIP1	Regulation of actin cytoskeleton:KEGG-hsa04810
ENSG00000154380	ENAH	Regulation of actin cytoskeleton:KEGG-hsa04810
ENSG00000132470	ITGB4	Regulation of actin cytoskeleton:KEGG-hsa04810
ENSG00000170458	CD14	Regulation of actin cytoskeleton:KEGG-hsa04810
ENSG00000126458	RRAS	Regulation of actin cytoskeleton:KEGG-hsa04810
ENSG00000205542	TMSB4X	Regulation of actin cytoskeleton:KEGG-hsa04810
ENSG00000141338	ABCA8	ABC transporters:KEGG-hsa02010
ENSG00000125257	ABCC4	ABC transporters:KEGG-hsa02010
ENSG00000079739	PGM1	Galactose metabolism:KEGG-hsa00052
ENSG00000108479	GALK1	Galactose metabolism:KEGG-hsa00052
ENSG00000171298	GAA	Galactose metabolism:KEGG-hsa00052
ENSG00000156515	HK1	Galactose metabolism:KEGG-hsa00052
ENSG00000100554	ATP6V1D	Rheumatoid arthritis:KEGG-hsa05323
ENSG00000136888	ATP6V1G1	Rheumatoid arthritis:KEGG-hsa05323
ENSG00000204287	HLA-DRA	Rheumatoid arthritis:KEGG-hsa05323
ENSG00000196126	HLA-DRB1	Rheumatoid arthritis:KEGG-hsa05323
ENSG00000090339	ICAM1	Rheumatoid arthritis:KEGG-hsa05323
ENSG00000160255	ITGB2	Rheumatoid arthritis:KEGG-hsa05323
ENSG00000084754	HADHA	beta-Alanine metabolism:KEGG-hsa00410
ENSG00000117054	ACADM	beta-Alanine metabolism:KEGG-hsa00410
ENSG00000183044	ABAT	beta-Alanine metabolism:KEGG-hsa00410
ENSG00000198130	HIBCH	beta-Alanine metabolism:KEGG-hsa00410
ENSG00000131471	AOC3	beta-Alanine metabolism:KEGG-hsa00410
ENSG00000127884	ECHS1	beta-Alanine metabolism:KEGG-hsa00410
ENSG00000143149	ALDH9A1	beta-Alanine metabolism:KEGG-hsa00410
ENSG00000168610	STAT3	Hepatitis C:KEGG-hsa05160
ENSG00000168610	STAT3	Chemokine signaling pathway:KEGG-hsa04062
ENSG00000114450	GNB4	Chemokine signaling pathway:KEGG-hsa04062
ENSG00000114353	GNAI2	Chemokine signaling pathway:KEGG-hsa04062
ENSG00000065135	GNAI3	Chemokine signaling pathway:KEGG-hsa04062
ENSG00000127314	RAP1B	Chemokine signaling pathway:KEGG-hsa04062
ENSG00000172380	GNG12	Chemokine signaling pathway:KEGG-hsa04062
ENSG00000196139	AKR1C3	Steroid hormone biosynthesis:KEGG-hsa00140
ENSG00000092531	SNAP23	SNARE interactions in vesicular transport:KEGG-hsa04130
ENSG00000204287	HLA-DRA	Autoimmune thyroid disease:KEGG-hsa05320
ENSG00000234745	HLA-B	Autoimmune thyroid disease:KEGG-hsa05320
ENSG00000206503	HLA-A	Autoimmune thyroid disease:KEGG-hsa05320
ENSG00000196126	HLA-DRB1	Autoimmune thyroid disease:KEGG-hsa05320
ENSG00000138796	HADH	Lysine degradation:KEGG-hsa00310
ENSG00000119689	DLST	Lysine degradation:KEGG-hsa00310
ENSG00000075239	ACAT1	Lysine degradation:KEGG-hsa00310
ENSG00000084754	HADHA	Lysine degradation:KEGG-hsa00310
ENSG00000127884	ECHS1	Lysine degradation:KEGG-hsa00310
ENSG00000143149	ALDH9A1	Lysine degradation:KEGG-hsa00310
ENSG00000105953	OGDH	Lysine degradation:KEGG-hsa00310
ENSG00000130702	LAMA5	Toxoplasmosis:KEGG-hsa05145
ENSG00000168610	STAT3	Toxoplasmosis:KEGG-hsa05145
ENSG00000114353	GNAI2	Toxoplasmosis:KEGG-hsa05145
ENSG00000204287	HLA-DRA	Toxoplasmosis:KEGG-hsa05145
ENSG00000065135	GNAI3	Toxoplasmosis:KEGG-hsa05145
ENSG00000150093	ITGB1	Toxoplasmosis:KEGG-hsa05145
ENSG00000091409	ITGA6	Toxoplasmosis:KEGG-hsa05145
ENSG00000196126	HLA-DRB1	Toxoplasmosis:KEGG-hsa05145
ENSG00000172115	CYCS	Toxoplasmosis:KEGG-hsa05145
ENSG00000112769	LAMA4	Toxoplasmosis:KEGG-hsa05145
ENSG00000109971	HSPA8	Toxoplasmosis:KEGG-hsa05145
ENSG00000108179	PPIF	Toxoplasmosis:KEGG-hsa05145
ENSG00000130707	ASS1	Alanine, aspartate and glutamate metabolism:KEGG-hsa00250
ENSG00000112294	ALDH5A1	Alanine, aspartate and glutamate metabolism:KEGG-hsa00250
ENSG00000120053	GOT1	Alanine, aspartate and glutamate metabolism:KEGG-hsa00250
ENSG00000135821	GLUL	Alanine, aspartate and glutamate metabolism:KEGG-hsa00250
ENSG00000183044	ABAT	Alanine, aspartate and glutamate metabolism:KEGG-hsa00250
ENSG00000135821	GLUL	Nitrogen metabolism:KEGG-hsa00910
ENSG00000127314	RAP1B	Long-term potentiation:KEGG-hsa04720
ENSG00000143933	CALM2	Long-term potentiation:KEGG-hsa04720
ENSG00000148660	CAMK2G	Long-term potentiation:KEGG-hsa04720
ENSG00000071242	RPS6KA2	Long-term potentiation:KEGG-hsa04720
ENSG00000204287	HLA-DRA	Leishmaniasis:KEGG-hsa05140
ENSG00000175130	MARCKSL1	Leishmaniasis:KEGG-hsa05140
ENSG00000150093	ITGB1	Leishmaniasis:KEGG-hsa05140
ENSG00000196126	HLA-DRB1	Leishmaniasis:KEGG-hsa05140
ENSG00000160255	ITGB2	Leishmaniasis:KEGG-hsa05140
ENSG00000169896	ITGAM	Leishmaniasis:KEGG-hsa05140
ENSG00000145864	GABRB2	Neuroactive ligand-receptor interaction:KEGG-hsa04080
ENSG00000075239	ACAT1	Propanoate metabolism:KEGG-hsa00640
ENSG00000175198	PCCA	Propanoate metabolism:KEGG-hsa00640
ENSG00000084754	HADHA	Propanoate metabolism:KEGG-hsa00640
ENSG00000117054	ACADM	Propanoate metabolism:KEGG-hsa00640
ENSG00000183044	ABAT	Propanoate metabolism:KEGG-hsa00640
ENSG00000134333	LDHA	Propanoate metabolism:KEGG-hsa00640
ENSG00000111058	ACSS3	Propanoate metabolism:KEGG-hsa00640
ENSG00000198130	HIBCH	Propanoate metabolism:KEGG-hsa00640
ENSG00000127884	ECHS1	Propanoate metabolism:KEGG-hsa00640
ENSG00000154930	ACSS1	Propanoate metabolism:KEGG-hsa00640
ENSG00000119711	ALDH6A1	Propanoate metabolism:KEGG-hsa00640
ENSG00000143149	ALDH9A1	Propanoate metabolism:KEGG-hsa00640
ENSG00000123384	LRP1	Malaria:KEGG-hsa05144
ENSG00000261371	PECAM1	Malaria:KEGG-hsa05144
ENSG00000090339	ICAM1	Malaria:KEGG-hsa05144
ENSG00000160255	ITGB2	Malaria:KEGG-hsa05144
ENSG00000178802	MPI	Amino sugar and nucleotide sugar metabolism:KEGG-hsa00520
ENSG00000079739	PGM1	Amino sugar and nucleotide sugar metabolism:KEGG-hsa00520
ENSG00000108479	GALK1	Amino sugar and nucleotide sugar metabolism:KEGG-hsa00520
ENSG00000013375	PGM3	Amino sugar and nucleotide sugar metabolism:KEGG-hsa00520
ENSG00000156515	HK1	Amino sugar and nucleotide sugar metabolism:KEGG-hsa00520
ENSG00000102032	RENBP	Amino sugar and nucleotide sugar metabolism:KEGG-hsa00520
ENSG00000159348	CYB5R1	Amino sugar and nucleotide sugar metabolism:KEGG-hsa00520
ENSG00000138796	HADH	Fatty acid metabolism:KEGG-hsa00071
ENSG00000138029	HADHB	Fatty acid metabolism:KEGG-hsa00071
ENSG00000075239	ACAT1	Fatty acid metabolism:KEGG-hsa00071
ENSG00000084754	HADHA	Fatty acid metabolism:KEGG-hsa00071
ENSG00000197894	ADH5	Fatty acid metabolism:KEGG-hsa00071
ENSG00000117054	ACADM	Fatty acid metabolism:KEGG-hsa00071
ENSG00000072778	ACADVL	Fatty acid metabolism:KEGG-hsa00071
ENSG00000167315	ACAA2	Fatty acid metabolism:KEGG-hsa00071
ENSG00000127884	ECHS1	Fatty acid metabolism:KEGG-hsa00071
ENSG00000103740	ACSBG1	Fatty acid metabolism:KEGG-hsa00071
ENSG00000060971	ACAA1	Fatty acid metabolism:KEGG-hsa00071
ENSG00000143149	ALDH9A1	Fatty acid metabolism:KEGG-hsa00071
ENSG00000161533	ACOX1	Fatty acid metabolism:KEGG-hsa00071
ENSG00000120053	GOT1	Phenylalanine, tyrosine and tryptophan biosynthesis:KEGG-hsa00400
ENSG00000006747	SCIN	Fc gamma R-mediated phagocytosis:KEGG-hsa04666
ENSG00000175130	MARCKSL1	Fc gamma R-mediated phagocytosis:KEGG-hsa04666
ENSG00000162704	ARPC5	Fc gamma R-mediated phagocytosis:KEGG-hsa04666
ENSG00000129219	PLD2	Fc gamma R-mediated phagocytosis:KEGG-hsa04666
ENSG00000156515	HK1	Butirosin and neomycin biosynthesis:KEGG-hsa00524
ENSG00000143933	CALM2	Vascular smooth muscle contraction:KEGG-hsa04270
ENSG00000087460	GNAS	Vascular smooth muscle contraction:KEGG-hsa04270
ENSG00000170458	CD14	Toll-like receptor signaling pathway:KEGG-hsa04620
ENSG00000204287	HLA-DRA	Intestinal immune network for IgA production:KEGG-hsa04672
ENSG00000196126	HLA-DRB1	Intestinal immune network for IgA production:KEGG-hsa04672
ENSG00000082781	ITGB5	Hypertrophic cardiomyopathy (HCM):KEGG-hsa05410
ENSG00000138448	ITGAV	Hypertrophic cardiomyopathy (HCM):KEGG-hsa05410
ENSG00000005884	ITGA3	Hypertrophic cardiomyopathy (HCM):KEGG-hsa05410
ENSG00000150093	ITGB1	Hypertrophic cardiomyopathy (HCM):KEGG-hsa05410
ENSG00000091409	ITGA6	Hypertrophic cardiomyopathy (HCM):KEGG-hsa05410
ENSG00000161638	ITGA5	Hypertrophic cardiomyopathy (HCM):KEGG-hsa05410
ENSG00000135424	ITGA7	Hypertrophic cardiomyopathy (HCM):KEGG-hsa05410
ENSG00000164171	ITGA2	Hypertrophic cardiomyopathy (HCM):KEGG-hsa05410
ENSG00000173402	DAG1	Hypertrophic cardiomyopathy (HCM):KEGG-hsa05410
ENSG00000132470	ITGB4	Hypertrophic cardiomyopathy (HCM):KEGG-hsa05410
ENSG00000105409	ATP1A3	Salivary secretion:KEGG-hsa04970
ENSG00000143153	ATP1B1	Salivary secretion:KEGG-hsa04970
ENSG00000109743	BST1	Salivary secretion:KEGG-hsa04970
ENSG00000143933	CALM2	Salivary secretion:KEGG-hsa04970
ENSG00000163399	ATP1A1	Salivary secretion:KEGG-hsa04970
ENSG00000069849	ATP1B3	Salivary secretion:KEGG-hsa04970
ENSG00000004468	CD38	Salivary secretion:KEGG-hsa04970
ENSG00000087460	GNAS	Salivary secretion:KEGG-hsa04970
ENSG00000161533	ACOX1	alpha-Linolenic acid metabolism:KEGG-hsa00592
ENSG00000112210	RAB23	Hedgehog signaling pathway:KEGG-hsa04340
ENSG00000082781	ITGB5	Arrhythmogenic right ventricular cardiomyopathy (ARVC):KEGG-hsa05412
ENSG00000152661	GJA1	Arrhythmogenic right ventricular cardiomyopathy (ARVC):KEGG-hsa05412
ENSG00000138448	ITGAV	Arrhythmogenic right ventricular cardiomyopathy (ARVC):KEGG-hsa05412
ENSG00000044115	CTNNA1	Arrhythmogenic right ventricular cardiomyopathy (ARVC):KEGG-hsa05412
ENSG00000005884	ITGA3	Arrhythmogenic right ventricular cardiomyopathy (ARVC):KEGG-hsa05412
ENSG00000150093	ITGB1	Arrhythmogenic right ventricular cardiomyopathy (ARVC):KEGG-hsa05412
ENSG00000091409	ITGA6	Arrhythmogenic right ventricular cardiomyopathy (ARVC):KEGG-hsa05412
ENSG00000161638	ITGA5	Arrhythmogenic right ventricular cardiomyopathy (ARVC):KEGG-hsa05412
ENSG00000135424	ITGA7	Arrhythmogenic right ventricular cardiomyopathy (ARVC):KEGG-hsa05412
ENSG00000164171	ITGA2	Arrhythmogenic right ventricular cardiomyopathy (ARVC):KEGG-hsa05412
ENSG00000170558	CDH2	Arrhythmogenic right ventricular cardiomyopathy (ARVC):KEGG-hsa05412
ENSG00000173402	DAG1	Arrhythmogenic right ventricular cardiomyopathy (ARVC):KEGG-hsa05412
ENSG00000132470	ITGB4	Arrhythmogenic right ventricular cardiomyopathy (ARVC):KEGG-hsa05412
ENSG00000189221	MAOA	Glycine, serine and threonine metabolism:KEGG-hsa00260
ENSG00000016391	CHDH	Glycine, serine and threonine metabolism:KEGG-hsa00260
ENSG00000091140	DLD	Glycine, serine and threonine metabolism:KEGG-hsa00260
ENSG00000131471	AOC3	Glycine, serine and threonine metabolism:KEGG-hsa00260
ENSG00000069535	MAOB	Glycine, serine and threonine metabolism:KEGG-hsa00260
ENSG00000171766	GATM	Glycine, serine and threonine metabolism:KEGG-hsa00260
ENSG00000168610	STAT3	Jak-STAT signaling pathway:KEGG-hsa04630
ENSG00000087460	GNAS	Taste transduction:KEGG-hsa04742
ENSG00000113721	PDGFRB	Melanoma:KEGG-hsa05218
ENSG00000173599	PC	Pyruvate metabolism:KEGG-hsa00620
ENSG00000168291	PDHB	Pyruvate metabolism:KEGG-hsa00620
ENSG00000075239	ACAT1	Pyruvate metabolism:KEGG-hsa00620
ENSG00000134333	LDHA	Pyruvate metabolism:KEGG-hsa00620
ENSG00000150768	DLAT	Pyruvate metabolism:KEGG-hsa00620
ENSG00000091140	DLD	Pyruvate metabolism:KEGG-hsa00620
ENSG00000131828	PDHA1	Pyruvate metabolism:KEGG-hsa00620
ENSG00000014641	MDH1	Pyruvate metabolism:KEGG-hsa00620
ENSG00000154930	ACSS1	Pyruvate metabolism:KEGG-hsa00620
ENSG00000143149	ALDH9A1	Pyruvate metabolism:KEGG-hsa00620
ENSG00000082212	ME2	Pyruvate metabolism:KEGG-hsa00620
ENSG00000063854	HAGH	Pyruvate metabolism:KEGG-hsa00620
ENSG00000198793	MTOR	Type II diabetes mellitus:KEGG-hsa04930
ENSG00000156515	HK1	Type II diabetes mellitus:KEGG-hsa04930
ENSG00000189221	MAOA	Drug metabolism - cytochrome P450:KEGG-hsa00982
ENSG00000197894	ADH5	Drug metabolism - cytochrome P450:KEGG-hsa00982
ENSG00000213366	GSTM2	Drug metabolism - cytochrome P450:KEGG-hsa00982
ENSG00000134202	GSTM3	Drug metabolism - cytochrome P450:KEGG-hsa00982
ENSG00000069535	MAOB	Drug metabolism - cytochrome P450:KEGG-hsa00982
ENSG00000158290	CUL4B	Nucleotide excision repair:KEGG-hsa03420
ENSG00000119318	RAD23B	Nucleotide excision repair:KEGG-hsa03420
ENSG00000167986	DDB1	Nucleotide excision repair:KEGG-hsa03420
ENSG00000168291	PDHB	Valine, leucine and isoleucine biosynthesis:KEGG-hsa00290
ENSG00000131828	PDHA1	Valine, leucine and isoleucine biosynthesis:KEGG-hsa00290
ENSG00000100554	ATP6V1D	Vibrio cholerae infection:KEGG-hsa05110
ENSG00000136888	ATP6V1G1	Vibrio cholerae infection:KEGG-hsa05110
ENSG00000104067	TJP1	Vibrio cholerae infection:KEGG-hsa05110
ENSG00000087460	GNAS	Vibrio cholerae infection:KEGG-hsa05110
ENSG00000103876	FAH	Tyrosine metabolism:KEGG-hsa00350
ENSG00000189221	MAOA	Tyrosine metabolism:KEGG-hsa00350
ENSG00000197894	ADH5	Tyrosine metabolism:KEGG-hsa00350
ENSG00000120053	GOT1	Tyrosine metabolism:KEGG-hsa00350
ENSG00000131471	AOC3	Tyrosine metabolism:KEGG-hsa00350
ENSG00000069535	MAOB	Tyrosine metabolism:KEGG-hsa00350
