Ensembl	symbol	KEGG
ENSG00000136750	GAD2	beta-Alanine metabolism:KEGG-hsa00410
ENSG00000143149	ALDH9A1	beta-Alanine metabolism:KEGG-hsa00410
ENSG00000164904	ALDH7A1	beta-Alanine metabolism:KEGG-hsa00410
ENSG00000102172	SMS	beta-Alanine metabolism:KEGG-hsa00410
ENSG00000104695	PPP2CB	Hepatitis C:KEGG-hsa05160
ENSG00000177885	GRB2	Hepatitis C:KEGG-hsa05160
ENSG00000221914	PPP2R2A	Hepatitis C:KEGG-hsa05160
ENSG00000102882	MAPK3	Hepatitis C:KEGG-hsa05160
ENSG00000105568	PPP2R1A	Hepatitis C:KEGG-hsa05160
ENSG00000100030	MAPK1	Hepatitis C:KEGG-hsa05160
ENSG00000109339	MAPK10	Hepatitis C:KEGG-hsa05160
ENSG00000196776	CD47	ECM-receptor interaction:KEGG-hsa04512
ENSG00000213949	ITGA1	ECM-receptor interaction:KEGG-hsa04512
ENSG00000134871	COL4A2	ECM-receptor interaction:KEGG-hsa04512
ENSG00000105855	ITGB8	ECM-receptor interaction:KEGG-hsa04512
ENSG00000185518	SV2B	ECM-receptor interaction:KEGG-hsa04512
ENSG00000187498	COL4A1	ECM-receptor interaction:KEGG-hsa04512
ENSG00000159164	SV2A	ECM-receptor interaction:KEGG-hsa04512
ENSG00000173402	DAG1	ECM-receptor interaction:KEGG-hsa04512
ENSG00000254087	LYN	Fc epsilon RI signaling pathway:KEGG-hsa04664
ENSG00000169032	MAP2K1	Fc epsilon RI signaling pathway:KEGG-hsa04664
ENSG00000065559	MAP2K4	Fc epsilon RI signaling pathway:KEGG-hsa04664
ENSG00000126934	MAP2K2	Fc epsilon RI signaling pathway:KEGG-hsa04664
ENSG00000171132	PRKCE	Fc epsilon RI signaling pathway:KEGG-hsa04664
ENSG00000177885	GRB2	Fc epsilon RI signaling pathway:KEGG-hsa04664
ENSG00000102882	MAPK3	Fc epsilon RI signaling pathway:KEGG-hsa04664
ENSG00000010810	FYN	Fc epsilon RI signaling pathway:KEGG-hsa04664
ENSG00000100030	MAPK1	Fc epsilon RI signaling pathway:KEGG-hsa04664
ENSG00000109339	MAPK10	Fc epsilon RI signaling pathway:KEGG-hsa04664
ENSG00000166501	PRKCB	Fc epsilon RI signaling pathway:KEGG-hsa04664
ENSG00000254087	LYN	Chemokine signaling pathway:KEGG-hsa04062
ENSG00000169032	MAP2K1	Chemokine signaling pathway:KEGG-hsa04062
ENSG00000105723	GSK3A	Chemokine signaling pathway:KEGG-hsa04062
ENSG00000099942	CRKL	Chemokine signaling pathway:KEGG-hsa04062
ENSG00000164742	ADCY1	Chemokine signaling pathway:KEGG-hsa04062
ENSG00000127955	GNAI1	Chemokine signaling pathway:KEGG-hsa04062
ENSG00000106299	WASL	Chemokine signaling pathway:KEGG-hsa04062
ENSG00000177885	GRB2	Chemokine signaling pathway:KEGG-hsa04062
ENSG00000142875	PRKACB	Chemokine signaling pathway:KEGG-hsa04062
ENSG00000102882	MAPK3	Chemokine signaling pathway:KEGG-hsa04062
ENSG00000186469	GNG2	Chemokine signaling pathway:KEGG-hsa04062
ENSG00000168243	GNG4	Chemokine signaling pathway:KEGG-hsa04062
ENSG00000172354	GNB2	Chemokine signaling pathway:KEGG-hsa04062
ENSG00000149269	PAK1	Chemokine signaling pathway:KEGG-hsa04062
ENSG00000100030	MAPK1	Chemokine signaling pathway:KEGG-hsa04062
ENSG00000078295	ADCY2	Chemokine signaling pathway:KEGG-hsa04062
ENSG00000182621	PLCB1	Chemokine signaling pathway:KEGG-hsa04062
ENSG00000167193	CRK	Chemokine signaling pathway:KEGG-hsa04062
ENSG00000069966	GNB5	Chemokine signaling pathway:KEGG-hsa04062
ENSG00000166501	PRKCB	Chemokine signaling pathway:KEGG-hsa04062
ENSG00000134318	ROCK2	Chemokine signaling pathway:KEGG-hsa04062
ENSG00000099365	STX1B	SNARE interactions in vesicular transport:KEGG-hsa04130
ENSG00000265808	SEC22B	SNARE interactions in vesicular transport:KEGG-hsa04130
ENSG00000132639	SNAP25	SNARE interactions in vesicular transport:KEGG-hsa04130
ENSG00000220205	VAMP2	SNARE interactions in vesicular transport:KEGG-hsa04130
ENSG00000106089	STX1A	SNARE interactions in vesicular transport:KEGG-hsa04130
ENSG00000106636	YKT6	SNARE interactions in vesicular transport:KEGG-hsa04130
ENSG00000084754	HADHA	Valine, leucine and isoleucine degradation:KEGG-hsa00280
ENSG00000117054	ACADM	Valine, leucine and isoleucine degradation:KEGG-hsa00280
ENSG00000143149	ALDH9A1	Valine, leucine and isoleucine degradation:KEGG-hsa00280
ENSG00000164904	ALDH7A1	Valine, leucine and isoleucine degradation:KEGG-hsa00280
ENSG00000119689	DLST	Lysine degradation:KEGG-hsa00310
ENSG00000084754	HADHA	Lysine degradation:KEGG-hsa00310
ENSG00000143149	ALDH9A1	Lysine degradation:KEGG-hsa00310
ENSG00000164904	ALDH7A1	Lysine degradation:KEGG-hsa00310
ENSG00000127955	GNAI1	Toxoplasmosis:KEGG-hsa05145
ENSG00000102882	MAPK3	Toxoplasmosis:KEGG-hsa05145
ENSG00000100030	MAPK1	Toxoplasmosis:KEGG-hsa05145
ENSG00000109339	MAPK10	Toxoplasmosis:KEGG-hsa05145
ENSG00000130707	ASS1	Alanine, aspartate and glutamate metabolism:KEGG-hsa00250
ENSG00000108381	ASPA	Alanine, aspartate and glutamate metabolism:KEGG-hsa00250
ENSG00000136750	GAD2	Alanine, aspartate and glutamate metabolism:KEGG-hsa00250
ENSG00000114021	NIT2	Alanine, aspartate and glutamate metabolism:KEGG-hsa00250
ENSG00000169032	MAP2K1	Prostate cancer:KEGG-hsa05215
ENSG00000198793	MTOR	Prostate cancer:KEGG-hsa05215
ENSG00000126934	MAP2K2	Prostate cancer:KEGG-hsa05215
ENSG00000080824	HSP90AA1	Prostate cancer:KEGG-hsa05215
ENSG00000177885	GRB2	Prostate cancer:KEGG-hsa05215
ENSG00000102882	MAPK3	Prostate cancer:KEGG-hsa05215
ENSG00000100030	MAPK1	Prostate cancer:KEGG-hsa05215
ENSG00000084207	GSTP1	Prostate cancer:KEGG-hsa05215
ENSG00000096384	HSP90AB1	Prostate cancer:KEGG-hsa05215
ENSG00000142507	PSMB6	Proteasome:KEGG-hsa03050
ENSG00000087191	PSMC5	Proteasome:KEGG-hsa03050
ENSG00000163636	PSMD6	Proteasome:KEGG-hsa03050
ENSG00000100519	PSMC6	Proteasome:KEGG-hsa03050
ENSG00000161057	PSMC2	Proteasome:KEGG-hsa03050
ENSG00000041357	PSMA4	Proteasome:KEGG-hsa03050
ENSG00000108344	PSMD3	Proteasome:KEGG-hsa03050
ENSG00000159377	PSMB4	Proteasome:KEGG-hsa03050
ENSG00000100764	PSMC1	Proteasome:KEGG-hsa03050
ENSG00000173692	PSMD1	Proteasome:KEGG-hsa03050
ENSG00000013275	PSMC4	Proteasome:KEGG-hsa03050
ENSG00000175166	PSMD2	Proteasome:KEGG-hsa03050
ENSG00000108671	PSMD11	Proteasome:KEGG-hsa03050
ENSG00000103035	PSMD7	Proteasome:KEGG-hsa03050
ENSG00000092010	PSME1	Proteasome:KEGG-hsa03050
ENSG00000277791	PSMB3	Proteasome:KEGG-hsa03050
ENSG00000136928	GABBR2	Neuroactive ligand-receptor interaction:KEGG-hsa04080
ENSG00000204681	GABBR1	Neuroactive ligand-receptor interaction:KEGG-hsa04080
ENSG00000198822	GRM3	Neuroactive ligand-receptor interaction:KEGG-hsa04080
ENSG00000164082	GRM2	Neuroactive ligand-receptor interaction:KEGG-hsa04080
ENSG00000084754	HADHA	Propanoate metabolism:KEGG-hsa00640
ENSG00000117054	ACADM	Propanoate metabolism:KEGG-hsa00640
ENSG00000143149	ALDH9A1	Propanoate metabolism:KEGG-hsa00640
ENSG00000164904	ALDH7A1	Propanoate metabolism:KEGG-hsa00640
ENSG00000067057	PFKP	Glycolysis / Gluconeogenesis:KEGG-hsa00010
ENSG00000171314	PGAM1	Glycolysis / Gluconeogenesis:KEGG-hsa00010
ENSG00000105220	GPI	Glycolysis / Gluconeogenesis:KEGG-hsa00010
ENSG00000131828	PDHA1	Glycolysis / Gluconeogenesis:KEGG-hsa00010
ENSG00000156515	HK1	Glycolysis / Gluconeogenesis:KEGG-hsa00010
ENSG00000169299	PGM2	Glycolysis / Gluconeogenesis:KEGG-hsa00010
ENSG00000143149	ALDH9A1	Glycolysis / Gluconeogenesis:KEGG-hsa00010
ENSG00000164904	ALDH7A1	Glycolysis / Gluconeogenesis:KEGG-hsa00010
ENSG00000141959	PFKL	Glycolysis / Gluconeogenesis:KEGG-hsa00010
ENSG00000117448	AKR1A1	Glycolysis / Gluconeogenesis:KEGG-hsa00010
ENSG00000013375	PGM3	Amino sugar and nucleotide sugar metabolism:KEGG-hsa00520
ENSG00000095380	NANS	Amino sugar and nucleotide sugar metabolism:KEGG-hsa00520
ENSG00000105220	GPI	Amino sugar and nucleotide sugar metabolism:KEGG-hsa00520
ENSG00000166394	CYB5R2	Amino sugar and nucleotide sugar metabolism:KEGG-hsa00520
ENSG00000156515	HK1	Amino sugar and nucleotide sugar metabolism:KEGG-hsa00520
ENSG00000169299	PGM2	Amino sugar and nucleotide sugar metabolism:KEGG-hsa00520
ENSG00000163281	GNPDA2	Amino sugar and nucleotide sugar metabolism:KEGG-hsa00520
ENSG00000169032	MAP2K1	Osteoclast differentiation:KEGG-hsa04380
ENSG00000138814	PPP3CA	Osteoclast differentiation:KEGG-hsa04380
ENSG00000107758	PPP3CB	Osteoclast differentiation:KEGG-hsa04380
ENSG00000152495	CAMK4	Osteoclast differentiation:KEGG-hsa04380
ENSG00000177885	GRB2	Osteoclast differentiation:KEGG-hsa04380
ENSG00000102882	MAPK3	Osteoclast differentiation:KEGG-hsa04380
ENSG00000010810	FYN	Osteoclast differentiation:KEGG-hsa04380
ENSG00000100030	MAPK1	Osteoclast differentiation:KEGG-hsa04380
ENSG00000109339	MAPK10	Osteoclast differentiation:KEGG-hsa04380
ENSG00000087470	DNM1L	Fc gamma R-mediated phagocytosis:KEGG-hsa04666
ENSG00000254087	LYN	Fc gamma R-mediated phagocytosis:KEGG-hsa04666
ENSG00000169032	MAP2K1	Fc gamma R-mediated phagocytosis:KEGG-hsa04666
ENSG00000126583	PRKCG	Fc gamma R-mediated phagocytosis:KEGG-hsa04666
ENSG00000136950	ARPC5L	Fc gamma R-mediated phagocytosis:KEGG-hsa04666
ENSG00000163466	ARPC2	Fc gamma R-mediated phagocytosis:KEGG-hsa04666
ENSG00000106976	DNM1	Fc gamma R-mediated phagocytosis:KEGG-hsa04666
ENSG00000099942	CRKL	Fc gamma R-mediated phagocytosis:KEGG-hsa04666
ENSG00000197959	DNM3	Fc gamma R-mediated phagocytosis:KEGG-hsa04666
