Ensembl	symbol	WikiPathways
ENSG00000198793	MTOR	TSH signaling pathway:WP2032
ENSG00000127955	GNAI1	TSH signaling pathway:WP2032
ENSG00000118680	MYL12B	TSH signaling pathway:WP2032
ENSG00000102882	MAPK3	TSH signaling pathway:WP2032
ENSG00000186469	GNG2	TSH signaling pathway:WP2032
ENSG00000100030	MAPK1	TSH signaling pathway:WP2032
ENSG00000078295	ADCY2	TSH signaling pathway:WP2032
ENSG00000182621	PLCB1	TSH signaling pathway:WP2032
ENSG00000166394	CYB5R2	Oxidation by Cytochrome P450:WP43
ENSG00000169032	MAP2K1	TSLP Signaling Pathway:WP2203
ENSG00000176105	YES1	TSLP Signaling Pathway:WP2203
ENSG00000198793	MTOR	TSLP Signaling Pathway:WP2203
ENSG00000126934	MAP2K2	TSLP Signaling Pathway:WP2203
ENSG00000102882	MAPK3	TSLP Signaling Pathway:WP2203
ENSG00000179295	PTPN11	TSLP Signaling Pathway:WP2203
ENSG00000010810	FYN	TSLP Signaling Pathway:WP2203
ENSG00000100030	MAPK1	TSLP Signaling Pathway:WP2203
ENSG00000165672	PRDX3	Selenium Micronutrient Network:WP15
ENSG00000126432	PRDX5	Selenium Micronutrient Network:WP15
ENSG00000142168	SOD1	Selenium Micronutrient Network:WP15
ENSG00000118137	APOA1	Selenium Micronutrient Network:WP15
ENSG00000169032	MAP2K1	Signaling of Hepatocyte Growth Factor Receptor:WP313
ENSG00000099942	CRKL	Signaling of Hepatocyte Growth Factor Receptor:WP313
ENSG00000126934	MAP2K2	Signaling of Hepatocyte Growth Factor Receptor:WP313
ENSG00000213949	ITGA1	Signaling of Hepatocyte Growth Factor Receptor:WP313
ENSG00000177885	GRB2	Signaling of Hepatocyte Growth Factor Receptor:WP313
ENSG00000102882	MAPK3	Signaling of Hepatocyte Growth Factor Receptor:WP313
ENSG00000179295	PTPN11	Signaling of Hepatocyte Growth Factor Receptor:WP313
ENSG00000149269	PAK1	Signaling of Hepatocyte Growth Factor Receptor:WP313
ENSG00000100030	MAPK1	Signaling of Hepatocyte Growth Factor Receptor:WP313
ENSG00000167193	CRK	Signaling of Hepatocyte Growth Factor Receptor:WP313
ENSG00000213949	ITGA1	NOTCH1 regulation of human endothelial cell calcification:WP3413
ENSG00000108424	KPNB1	SREBP signalling:WP1982
ENSG00000105723	GSK3A	SREBP signalling:WP1982
ENSG00000067064	IDI1	SREBP signalling:WP1982
ENSG00000198793	MTOR	SREBP signalling:WP1982
ENSG00000131473	ACLY	SREBP signalling:WP1982
ENSG00000116161	CACYBP	Gastric cancer network 2:WP2363
ENSG00000067064	IDI1	Cholesterol Biosynthesis:WP197
ENSG00000169032	MAP2K1	Interleukin-11 Signaling Pathway:WP2332
ENSG00000176105	YES1	Interleukin-11 Signaling Pathway:WP2332
ENSG00000126934	MAP2K2	Interleukin-11 Signaling Pathway:WP2332
ENSG00000177885	GRB2	Interleukin-11 Signaling Pathway:WP2332
ENSG00000102882	MAPK3	Interleukin-11 Signaling Pathway:WP2332
ENSG00000179295	PTPN11	Interleukin-11 Signaling Pathway:WP2332
ENSG00000010810	FYN	Interleukin-11 Signaling Pathway:WP2332
ENSG00000100030	MAPK1	Interleukin-11 Signaling Pathway:WP2332
ENSG00000213949	ITGA1	miRNA targets in ECM and membrane receptors:WP2911
ENSG00000134871	COL4A2	miRNA targets in ECM and membrane receptors:WP2911
ENSG00000187498	COL4A1	miRNA targets in ECM and membrane receptors:WP2911
ENSG00000198947	DMD	Ectoderm Differentiation:WP2858
ENSG00000131725	WDR44	Ectoderm Differentiation:WP2858
ENSG00000010810	FYN	Ectoderm Differentiation:WP2858
ENSG00000145335	SNCA	Ectoderm Differentiation:WP2858
ENSG00000102804	TSC22D1	Ectoderm Differentiation:WP2858
ENSG00000241973	PI4KA	Ectoderm Differentiation:WP2858
ENSG00000159692	CTBP1	Ectoderm Differentiation:WP2858
ENSG00000112186	CAP2	Ectoderm Differentiation:WP2858
ENSG00000076356	PLXNA2	Ectoderm Differentiation:WP2858
ENSG00000169032	MAP2K1	Bladder Cancer:WP2828
ENSG00000126934	MAP2K2	Bladder Cancer:WP2828
ENSG00000100030	MAPK1	Bladder Cancer:WP2828
ENSG00000198793	MTOR	Type II diabetes mellitus:WP1584
ENSG00000100030	MAPK1	Type II diabetes mellitus:WP1584
ENSG00000169032	MAP2K1	AGE/RAGE pathway:WP2324
ENSG00000142168	SOD1	AGE/RAGE pathway:WP2324
ENSG00000102882	MAPK3	AGE/RAGE pathway:WP2324
ENSG00000100030	MAPK1	AGE/RAGE pathway:WP2324
ENSG00000166501	PRKCB	AGE/RAGE pathway:WP2324
ENSG00000179295	PTPN11	Type II interferon signaling (IFNG):WP619
ENSG00000136928	GABBR2	GPCRs, Class C Metabotropic glutamate, pheromone:WP501
ENSG00000198822	GRM3	GPCRs, Class C Metabotropic glutamate, pheromone:WP501
ENSG00000164082	GRM2	GPCRs, Class C Metabotropic glutamate, pheromone:WP501
ENSG00000084754	HADHA	Fatty Acid Beta Oxidation:WP143
ENSG00000164398	ACSL6	Fatty Acid Beta Oxidation:WP143
ENSG00000117054	ACADM	Fatty Acid Beta Oxidation:WP143
ENSG00000099942	CRKL	Interferon type I signaling pathways:WP585
ENSG00000198793	MTOR	Interferon type I signaling pathways:WP585
ENSG00000179295	PTPN11	Interferon type I signaling pathways:WP585
ENSG00000010810	FYN	Interferon type I signaling pathways:WP585
ENSG00000167193	CRK	Interferon type I signaling pathways:WP585
ENSG00000117632	STMN1	Retinoblastoma (RB) in Cancer:WP2446
ENSG00000108091	CCDC6	Retinoblastoma (RB) in Cancer:WP2446
ENSG00000114115	RBP1	Retinoblastoma (RB) in Cancer:WP2446
ENSG00000198793	MTOR	Integrated Breast Cancer Pathway:WP1984
ENSG00000100030	MAPK1	Integrated Breast Cancer Pathway:WP1984
ENSG00000173402	DAG1	Integrated Breast Cancer Pathway:WP1984
ENSG00000087470	DNM1L	Synaptic Vesicle Pathway:WP2267
ENSG00000099365	STX1B	Synaptic Vesicle Pathway:WP2267
ENSG00000183020	AP2A2	Synaptic Vesicle Pathway:WP2267
ENSG00000008056	SYN1	Synaptic Vesicle Pathway:WP2267
ENSG00000105402	NAPA	Synaptic Vesicle Pathway:WP2267
ENSG00000196961	AP2A1	Synaptic Vesicle Pathway:WP2267
ENSG00000106976	DNM1	Synaptic Vesicle Pathway:WP2267
ENSG00000157152	SYN2	Synaptic Vesicle Pathway:WP2267
ENSG00000105649	RAB3A	Synaptic Vesicle Pathway:WP2267
ENSG00000197959	DNM3	Synaptic Vesicle Pathway:WP2267
ENSG00000161203	AP2M1	Synaptic Vesicle Pathway:WP2267
ENSG00000006125	AP2B1	Synaptic Vesicle Pathway:WP2267
ENSG00000073969	NSF	Synaptic Vesicle Pathway:WP2267
ENSG00000168993	CPLX1	Synaptic Vesicle Pathway:WP2267
ENSG00000132639	SNAP25	Synaptic Vesicle Pathway:WP2267
ENSG00000145920	CPLX2	Synaptic Vesicle Pathway:WP2267
ENSG00000220205	VAMP2	Synaptic Vesicle Pathway:WP2267
ENSG00000122705	CLTA	Synaptic Vesicle Pathway:WP2267
ENSG00000067715	SYT1	Synaptic Vesicle Pathway:WP2267
ENSG00000141367	CLTC	Synaptic Vesicle Pathway:WP2267
ENSG00000106089	STX1A	Synaptic Vesicle Pathway:WP2267
ENSG00000185666	SYN3	Synaptic Vesicle Pathway:WP2267
ENSG00000102003	SYP	Synaptic Vesicle Pathway:WP2267
ENSG00000136854	STXBP1	Synaptic Vesicle Pathway:WP2267
ENSG00000104888	SLC17A7	Synaptic Vesicle Pathway:WP2267
ENSG00000018625	ATP1A2	Synaptic Vesicle Pathway:WP2267
ENSG00000133216	EPHB2	Transcriptional activation by NRF2:WP3
ENSG00000181019	NQO1	Transcriptional activation by NRF2:WP3
ENSG00000001084	GCLC	Transcriptional activation by NRF2:WP3
ENSG00000134308	YWHAQ	SIDS Susceptibility Pathways:WP706
ENSG00000171368	TPPP	SIDS Susceptibility Pathways:WP706
ENSG00000084754	HADHA	SIDS Susceptibility Pathways:WP706
ENSG00000117054	ACADM	SIDS Susceptibility Pathways:WP706
ENSG00000164924	YWHAZ	SIDS Susceptibility Pathways:WP706
ENSG00000128245	YWHAH	SIDS Susceptibility Pathways:WP706
ENSG00000170027	YWHAG	SIDS Susceptibility Pathways:WP706
ENSG00000132639	SNAP25	SIDS Susceptibility Pathways:WP706
ENSG00000142875	PRKACB	SIDS Susceptibility Pathways:WP706
ENSG00000220205	VAMP2	SIDS Susceptibility Pathways:WP706
ENSG00000152642	GPD1L	SIDS Susceptibility Pathways:WP706
ENSG00000166913	YWHAB	SIDS Susceptibility Pathways:WP706
ENSG00000005249	PRKAR2B	SIDS Susceptibility Pathways:WP706
ENSG00000091513	TF	SIDS Susceptibility Pathways:WP706
ENSG00000108953	YWHAE	SIDS Susceptibility Pathways:WP706
ENSG00000078018	MAP2	SIDS Susceptibility Pathways:WP706
ENSG00000114302	PRKAR2A	SIDS Susceptibility Pathways:WP706
ENSG00000100030	MAPK1	MFAP5-mediated ovarian cancer cell motility and invasiveness:WP3301
ENSG00000198793	MTOR	SREBF and miR33 in cholesterol and lipid homeostasis:WP2011
ENSG00000142507	PSMB6	Proteasome Degradation:WP183
ENSG00000087191	PSMC5	Proteasome Degradation:WP183
ENSG00000163636	PSMD6	Proteasome Degradation:WP183
ENSG00000154277	UCHL1	Proteasome Degradation:WP183
ENSG00000100519	PSMC6	Proteasome Degradation:WP183
ENSG00000161057	PSMC2	Proteasome Degradation:WP183
ENSG00000041357	PSMA4	Proteasome Degradation:WP183
ENSG00000108344	PSMD3	Proteasome Degradation:WP183
ENSG00000159377	PSMB4	Proteasome Degradation:WP183
ENSG00000101843	PSMD10	Proteasome Degradation:WP183
ENSG00000100764	PSMC1	Proteasome Degradation:WP183
ENSG00000173692	PSMD1	Proteasome Degradation:WP183
ENSG00000013275	PSMC4	Proteasome Degradation:WP183
ENSG00000175166	PSMD2	Proteasome Degradation:WP183
ENSG00000130985	UBA1	Proteasome Degradation:WP183
ENSG00000108671	PSMD11	Proteasome Degradation:WP183
ENSG00000103035	PSMD7	Proteasome Degradation:WP183
ENSG00000092010	PSME1	Proteasome Degradation:WP183
ENSG00000095261	PSMD5	Proteasome Degradation:WP183
ENSG00000134308	YWHAQ	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000126583	PRKCG	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000183023	SLC8A1	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000143933	CALM2	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000067842	ATP2B3	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000164924	YWHAZ	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000128245	YWHAH	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000070808	CAMK2A	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000170027	YWHAG	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000164742	ADCY1	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000127955	GNAI1	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000152495	CAMK4	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000182732	RGS6	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000171132	PRKCE	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000142875	PRKACB	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000186469	GNG2	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000157087	ATP2B2	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000166913	YWHAB	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000168243	GNG4	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000069849	ATP1B3	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000172354	GNB2	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000070961	ATP2B1	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000128266	GNAZ	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000088832	FKBP1A	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000005249	PRKAR2B	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000078295	ADCY2	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000069966	GNB5	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000108953	YWHAE	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000166501	PRKCB	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000114302	PRKAR2A	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000182901	RGS7	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000084754	HADHA	Mitochondrial LC-Fatty Acid Beta-Oxidation:WP368
ENSG00000117054	ACADM	Mitochondrial LC-Fatty Acid Beta-Oxidation:WP368
ENSG00000169032	MAP2K1	Corticotropin-releasing hormone:WP2355
ENSG00000070808	CAMK2A	Corticotropin-releasing hormone:WP2355
ENSG00000080824	HSP90AA1	Corticotropin-releasing hormone:WP2355
ENSG00000127955	GNAI1	Corticotropin-releasing hormone:WP2355
ENSG00000102882	MAPK3	Corticotropin-releasing hormone:WP2355
ENSG00000172354	GNB2	Corticotropin-releasing hormone:WP2355
ENSG00000128266	GNAZ	Corticotropin-releasing hormone:WP2355
ENSG00000100030	MAPK1	Corticotropin-releasing hormone:WP2355
ENSG00000069966	GNB5	Corticotropin-releasing hormone:WP2355
ENSG00000166501	PRKCB	Corticotropin-releasing hormone:WP2355
ENSG00000055130	CUL1	Notch Signaling Pathway:WP61
ENSG00000022267	FHL1	Notch Signaling Pathway:WP61
ENSG00000186868	MAPT	Notch Signaling Pathway:WP61
ENSG00000104695	PPP2CB	Dopamine metabolism:WP2436
ENSG00000181019	NQO1	Dopamine metabolism:WP2436
ENSG00000142168	SOD1	Dopamine metabolism:WP2436
ENSG00000142875	PRKACB	Dopamine metabolism:WP2436
ENSG00000065559	MAP2K4	p38 MAPK Signaling Pathway:WP400
ENSG00000177885	GRB2	p38 MAPK Signaling Pathway:WP400
ENSG00000105401	CDC37	Aryl Hydrocarbon Receptor Pathway:WP2873
ENSG00000181019	NQO1	Aryl Hydrocarbon Receptor Pathway:WP2873
ENSG00000080824	HSP90AA1	Aryl Hydrocarbon Receptor Pathway:WP2873
ENSG00000112186	CAP2	Aryl Hydrocarbon Receptor Pathway:WP2873
ENSG00000168090	COPS6	NOD pathway:WP1433
ENSG00000080824	HSP90AA1	NOD pathway:WP1433
ENSG00000165416	SUGT1	NOD pathway:WP1433
ENSG00000169032	MAP2K1	Oncostatin M Signaling Pathway:WP2374
ENSG00000198793	MTOR	Oncostatin M Signaling Pathway:WP2374
ENSG00000126934	MAP2K2	Oncostatin M Signaling Pathway:WP2374
ENSG00000171132	PRKCE	Oncostatin M Signaling Pathway:WP2374
ENSG00000177885	GRB2	Oncostatin M Signaling Pathway:WP2374
ENSG00000102882	MAPK3	Oncostatin M Signaling Pathway:WP2374
ENSG00000179295	PTPN11	Oncostatin M Signaling Pathway:WP2374
ENSG00000100030	MAPK1	Oncostatin M Signaling Pathway:WP2374
ENSG00000166501	PRKCB	Oncostatin M Signaling Pathway:WP2374
ENSG00000125730	C3	Complement Activation:WP545
ENSG00000197386	HTT	Mesodermal Commitment Pathway:WP2857
ENSG00000127603	MACF1	Mesodermal Commitment Pathway:WP2857
ENSG00000126583	PRKCG	Wnt Signaling Pathway Netpath:WP363
ENSG00000105723	GSK3A	Wnt Signaling Pathway Netpath:WP363
ENSG00000198793	MTOR	Wnt Signaling Pathway Netpath:WP363
ENSG00000100030	MAPK1	Wnt Signaling Pathway Netpath:WP363
ENSG00000159692	CTBP1	Wnt Signaling Pathway Netpath:WP363
ENSG00000166501	PRKCB	Wnt Signaling Pathway Netpath:WP363
ENSG00000163399	ATP1A1	Preimplantation Embryo:WP3527
ENSG00000088247	KHSRP	Preimplantation Embryo:WP3527
ENSG00000065559	MAP2K4	Apoptosis:WP254
ENSG00000109339	MAPK10	Apoptosis:WP254
ENSG00000164885	CDK5	DNA Damage Response:WP707
ENSG00000154001	PPP2R5E	DNA Damage Response (only ATM dependent):WP710
ENSG00000177885	GRB2	DNA Damage Response (only ATM dependent):WP710
ENSG00000100030	MAPK1	DNA Damage Response (only ATM dependent):WP710
ENSG00000109339	MAPK10	DNA Damage Response (only ATM dependent):WP710
ENSG00000105723	GSK3A	Glycogen Metabolism:WP500
ENSG00000104695	PPP2CB	Glycogen Metabolism:WP500
ENSG00000143933	CALM2	Glycogen Metabolism:WP500
ENSG00000112640	PPP2R5D	Glycogen Metabolism:WP500
ENSG00000154001	PPP2R5E	Glycogen Metabolism:WP500
ENSG00000221914	PPP2R2A	Glycogen Metabolism:WP500
ENSG00000105568	PPP2R1A	Glycogen Metabolism:WP500
ENSG00000132507	EIF5A	Translation Factors:WP107
ENSG00000101210	EEF1A2	Translation Factors:WP107
ENSG00000100664	EIF5	Translation Factors:WP107
ENSG00000038274	MAT2B	Methylation Pathways:WP704
ENSG00000008056	SYN1	Monoamine Transport:WP727
ENSG00000104695	PPP2CB	Monoamine Transport:WP727
ENSG00000135744	AGT	Monoamine Transport:WP727
ENSG00000106089	STX1A	Monoamine Transport:WP727
ENSG00000078053	AMPH	Monoamine Transport:WP727
