Ensembl ID	Uniprot_gn_trans_name ID
ENSG00000131398	UPI000013EA5D
ENSG00000131398	UPI000022A988
ENSG00000131398	UPI0001F77E2C
ENSG00000131400	NAPSA
ENSG00000131400	UPI0000046F0E
ENSG00000131400	UPI00004C7D17
ENSG00000131400	UPI0002A47732
ENSG00000131408	NR1H2
ENSG00000131408	UPI000013CDEE
ENSG00000131408	UPI0000D4D464
ENSG00000131408	UPI0000E5A22B
ENSG00000131408	UPI0000E5A22C
ENSG00000131408	UPI0000E5A22D
ENSG00000131408	UPI0002A47095
ENSG00000131408	UPI0002A47284
ENSG00000131408	UPI0002A473DA
ENSG00000131408	UPI0002A47571
ENSG00000131409	LRRC4B
ENSG00000131409	UPI00000497E7
ENSG00000131409	UPI0002A473E6
ENSG00000131435	PDLIM4
ENSG00000131435	UPI000002B282
ENSG00000131435	UPI00001338F6
ENSG00000131435	UPI0001610E88
ENSG00000131437	KIF3A
ENSG00000131437	UPI000035B258
ENSG00000131437	UPI000066DA07
ENSG00000131437	UPI000066DA08
ENSG00000131437	UPI000066DA09
ENSG00000131437	UPI0001610E8D
ENSG00000131446	MGAT1
ENSG00000131446	UPI000013CDF1
ENSG00000131446	UPI0001D3BBC2
ENSG00000131446	UPI0001D3BBC3
ENSG00000131446	UPI0001D3BBC4
ENSG00000131446	UPI0001D3BBC5
ENSG00000131446	UPI0001D3BBC6
ENSG00000131446	UPI0001D3BBC7
ENSG00000131446	UPI0001D3BBC8
ENSG00000131446	UPI0001D3BBC9
ENSG00000131446	UPI0001D3BBCA
ENSG00000131459	GFPT2
ENSG00000131459	UPI000014F5AC
ENSG00000131459	UPI0001D3BB40
ENSG00000131459	UPI0001E8F167
ENSG00000131462	TUBG1
ENSG00000131462	UPI0000136A56
ENSG00000131462	UPI0002840EFE
ENSG00000131462	UPI0002840EFF
ENSG00000131467	HEL-S-283
ENSG00000131467	PSME3
ENSG00000131467	UPI0000001957
ENSG00000131467	UPI000002B1BA
ENSG00000131467	UPI0000200DCF
ENSG00000131467	UPI00005A1B69
ENSG00000131467	UPI00005C286B
ENSG00000131467	UPI0000D46844
ENSG00000131467	UPI00019152A3
ENSG00000131467	UPI0002840F3A
ENSG00000131467	UPI0002840F3B
ENSG00000131467	UPI0002840F3C
ENSG00000131467	UPI0002840F3D
ENSG00000131467	UPI0002840F3E
ENSG00000131469	RPL27
ENSG00000131469	UPI00000002E0
ENSG00000131469	UPI0000200E5D
ENSG00000131469	UPI0000E59FAB
ENSG00000131469	UPI0002840F5C
ENSG00000131470	PSMC3IP
ENSG00000131470	UPI0000070658
ENSG00000131470	UPI000007142B
ENSG00000131470	UPI0000E59FA4
ENSG00000131470	UPI0001A9328D
ENSG00000131470	UPI00024D17D2
ENSG00000131470	UPI0002840EF5
ENSG00000131470	UPI0002840EF6
ENSG00000131471	AOC3
ENSG00000131471	UPI00000009FC
ENSG00000131471	UPI0000200DB7
ENSG00000131471	UPI0002840F3F
ENSG00000131471	UPI0002840F40
ENSG00000131471	UPI0002840F41
ENSG00000131471	UPI0002A7E77D
ENSG00000131473	ACLY
ENSG00000131473	UPI000013CDF3
ENSG00000131473	UPI0000225CC0
ENSG00000131473	UPI00017A88FD
ENSG00000131473	UPI000284103A
ENSG00000131473	UPI000284103B
ENSG00000131475	UPI00000728F2
ENSG00000131475	UPI0000200E57
ENSG00000131475	UPI0002840F17
ENSG00000131475	UPI0002840F18
ENSG00000131475	VPS25
ENSG00000131477	RAMP2
ENSG00000131477	UPI0000134301
ENSG00000131477	UPI0000200E58
ENSG00000131477	UPI0001AE673E
ENSG00000131477	UPI00024CF61A
ENSG00000131477	UPI0002840F16
ENSG00000131480	AOC2
ENSG00000131480	UPI000013CDF4
ENSG00000131480	UPI0000200DEF
ENSG00000131482	G6PC
ENSG00000131482	UPI000013CDF5
ENSG00000131482	UPI00026B6FEC
ENSG00000131482	UPI0002840F42
ENSG00000131495	NDUFA2
ENSG00000131495	UPI000013CD3E
ENSG00000131495	UPI0001D3B901
ENSG00000131503	ANKHD1
ENSG00000131503	UPI000006FE3F
ENSG00000131503	UPI0000073249
ENSG00000131503	UPI0000074447
ENSG00000131503	UPI00001AF796
ENSG00000131503	UPI0000DA6CAF
ENSG00000131503	UPI0000E5AC89
ENSG00000131503	UPI0000E5AC8A
ENSG00000131503	UPI0000E5AC8B
ENSG00000131503	UPI0000E5AC8C
ENSG00000131503	UPI0000E5AC8D
ENSG00000131503	UPI0000E5AC8F
ENSG00000131503	UPI0000E5AC90
ENSG00000131503	UPI0000E5AC91
ENSG00000131503	UPI0001D3B868
ENSG00000131504	DIAPH1
ENSG00000131504	UPI000155D621
ENSG00000131504	UPI000155D622
ENSG00000131504	UPI00017A8846
ENSG00000131504	UPI0001E8F44E
ENSG00000131504	UPI0001E8F44F
ENSG00000131504	UPI0001E8F450
ENSG00000131504	UPI0001E8F451
ENSG00000131507	NDFIP1
ENSG00000131507	UPI0000037796
ENSG00000131508	UBE2D2
ENSG00000131508	UPI0000006BD0
ENSG00000131508	UPI000006E3BF
ENSG00000131508	UPI0001D3B85C
ENSG00000131558	EXOC4
ENSG00000131558	UPI0000135758
ENSG00000131558	UPI000020FB10
ENSG00000131584	ACAP3
ENSG00000131584	UPI0000050F41
ENSG00000131584	UPI000012749C
ENSG00000131584	UPI000198C4CE
ENSG00000131591	C1ORF159
ENSG00000131591	UPI0000048F44
ENSG00000131591	UPI0000049DAC
ENSG00000131591	UPI000013EF85
ENSG00000131591	UPI0000205ACB
ENSG00000131591	UPI0000205ACE
ENSG00000131591	UPI000048B028
ENSG00000131591	UPI000173DCFD
ENSG00000131591	UPI000173DCFE
ENSG00000131591	UPI0001881B12
ENSG00000131591	UPI000268AE20
ENSG00000131591	UPI000268AE21
ENSG00000131591	UPI000268AE22
ENSG00000131620	ANO1
ENSG00000131620	UPI000006D029
ENSG00000131620	UPI000013CE03
ENSG00000131620	UPI0000456533
ENSG00000131620	UPI0001F78520
ENSG00000131620	UPI0001F78521
ENSG00000131620	UPI0001F78522
ENSG00000131620	UPI0001F78523
ENSG00000131626	PPFIA1
ENSG00000131626	UPI0000070D30
ENSG00000131626	UPI0000072426
ENSG00000131626	UPI0001F78574
ENSG00000131626	UPI0001F78575
ENSG00000131626	UPI0001F78576
ENSG00000131626	UPI0001F78577
ENSG00000131626	UPI0001F78578
ENSG00000131626	UPI0001F78579
ENSG00000131626	UPI0001F7857A
ENSG00000131626	UPI0001F7857B
ENSG00000131626	UPI0001F7857C
ENSG00000131626	UPI0001F7857D
ENSG00000131626	UPI0001F7857E
ENSG00000131626	UPI0001F7857F
ENSG00000131626	UPI0001F78580
ENSG00000131634	TMEM204
ENSG00000131634	UPI0000051E42
ENSG00000131650	KREMEN2
ENSG00000131650	UPI000006F428
ENSG00000131650	UPI0000070C5B
ENSG00000131650	UPI000007158B
ENSG00000131650	UPI00000723D6
ENSG00000131650	UPI000059D2FC
ENSG00000131650	UPI00017A80FB
ENSG00000131652	THOC6
ENSG00000131652	UPI00000372D2
ENSG00000131652	UPI000007162C
ENSG00000131652	UPI00001418A7
ENSG00000131653	TRAF7
ENSG00000131653	UPI000014186F
ENSG00000131653	UPI0000409CCF
ENSG00000131653	UPI0000E02580
ENSG00000131653	UPI0002466D5B
ENSG00000131668	BARX1
ENSG00000131668	UPI000007190D
ENSG00000131668	UPI0000211A9A
ENSG00000131669	NINJ1
ENSG00000131669	UPI000013CE09
ENSG00000131686	CA6
ENSG00000131686	UPI000006FE3D
ENSG00000131686	UPI000013CE0A
ENSG00000131686	UPI00004CA0CB
ENSG00000131686	UPI0000D61E3D
ENSG00000131686	UPI00020CDFB7
ENSG00000131697	NPHP4
ENSG00000131697	UPI0000074519
ENSG00000131697	UPI00001303E5
ENSG00000131697	UPI0001D3BC1D
ENSG00000131697	UPI0001D3BC1E
ENSG00000131711	MAP1B
ENSG00000131711	UPI000013E382
ENSG00000131711	UPI0001D3B3B6
ENSG00000131711	UPI0001D3B3BD
ENSG00000131711	UPI0001E8EF68
ENSG00000131711	UPI0001E8EF69
ENSG00000131721	RHOXF2
ENSG00000131721	UPI000006EB6A
ENSG00000131724	IL13RA1
ENSG00000131724	UPI0000000CA3
ENSG00000131724	UPI00000725EF
ENSG00000131725	UPI000013CE0C
ENSG00000131725	UPI00004A3ABD
ENSG00000131725	UPI000059DB7A
ENSG00000131725	UPI0001D411BF
ENSG00000131725	WDR44
ENSG00000131730	CKMT2
ENSG00000131730	UPI000013CE0D
ENSG00000131730	UPI0001D3B4FA
ENSG00000131730	UPI0001D3B4FC
ENSG00000131732	UPI0000072279
ENSG00000131732	ZCCHC9
ENSG00000131737	KRT34
ENSG00000131737	UPI000013CD0C
ENSG00000131738	KRT33B
ENSG00000131738	UPI000012DAFE
ENSG00000131746	TNS4
ENSG00000131746	UPI000013CE0F
ENSG00000131746	UPI000268B054
ENSG00000131747	TOP2A
ENSG00000131747	UPI0000137195
ENSG00000131747	UPI000268B052
ENSG00000131747	UPI000268B053
ENSG00000131748	STARD3
ENSG00000131748	UPI000013CE10
ENSG00000131748	UPI0000D4D5E4
ENSG00000131748	UPI0000E59F49
ENSG00000131748	UPI0001B95A67
ENSG00000131748	UPI000268AF8E
ENSG00000131748	UPI000268AF8F
ENSG00000131748	UPI000268AF90
ENSG00000131748	UPI000268AF91
ENSG00000131748	UPI000268AFAE
ENSG00000131748	UPI000268AFAF
ENSG00000131748	UPI000268AFB0
ENSG00000131748	UPI000268AFB1
ENSG00000131748	UPI000268AFB2
ENSG00000131759	NR1B1
ENSG00000131759	RARA
ENSG00000131759	UPI000002B2BC
ENSG00000131759	UPI0000134A0E
ENSG00000131759	UPI00001AEE7D
ENSG00000131759	UPI0001895A8D
ENSG00000131759	UPI000268B050
ENSG00000131759	UPI000268B051
ENSG00000131771	PPP1R1B
ENSG00000131771	UPI000002AC04
ENSG00000131771	UPI000012D808
ENSG00000131771	UPI000022A344
ENSG00000131771	UPI000268AF8D
ENSG00000131773	KHDRBS3
ENSG00000131773	UPI0000073E6F
ENSG00000131773	UPI0000469C30
ENSG00000131773	UPI0001E8F4ED
ENSG00000131773	UPI0001E8F4EE
ENSG00000131773	UPI0001E8F4EF
ENSG00000131773	UPI0001E8F4F0
ENSG00000131773	UPI0001E8F4F1
ENSG00000131778	CHD1L
ENSG00000131778	UPI000000D7F1
ENSG00000131778	UPI00003E27A9
ENSG00000131778	UPI00024A8BDA
ENSG00000131778	UPI00024A8BDB
ENSG00000131778	UPI0004620AFB
ENSG00000131778	UPI0004620BFC
ENSG00000131778	UPI0004620D59
ENSG00000131779	PEX11B
ENSG00000131779	UPI0000073D3A
ENSG00000131779	UPI000059D039
ENSG00000131779	UPI00017A815E
ENSG00000131781	FMO5
ENSG00000131781	UPI00000746B9
ENSG00000131781	UPI000013CE15
ENSG00000131781	UPI0000E05A6A
ENSG00000131781	UPI0000E05A6E
ENSG00000131781	UPI0001F785C3
ENSG00000131781	UPI0001F785C4
ENSG00000131788	DKFZP727A051
ENSG00000131788	PIAS3
ENSG00000131788	UPI0000150636
ENSG00000131788	UPI000059D03A
ENSG00000131788	UPI000155D490
ENSG00000131788	UPI00038BB022
ENSG00000131791	PRKAB2
ENSG00000131791	UPI00001250AF
ENSG00000131808	FSHB
ENSG00000131808	UPI000003FF95
ENSG00000131828	PDHA1
ENSG00000131828	UPI0000130C10
ENSG00000131828	UPI0000212478
ENSG00000131828	UPI00004A3B0C
ENSG00000131828	UPI00004A3B0D
ENSG00000131828	UPI00004A3B0E
ENSG00000131828	UPI00004A3B0F
ENSG00000131828	UPI0000D4E0D1
ENSG00000131828	UPI0001914B35
ENSG00000131828	UPI0001914BAA
ENSG00000131831	RAI2
ENSG00000131831	UPI000013CE19
ENSG00000131831	UPI0000212455
ENSG00000131831	UPI0001AE6F9F
ENSG00000131844	MCCC2
ENSG00000131844	UPI000012ED69
ENSG00000131844	UPI0000169F5A
ENSG00000131844	UPI00018925A3
ENSG00000131844	UPI0001E8EF6F
ENSG00000131845	UPI000013CAB8
ENSG00000131845	UPI00015DFA73
ENSG00000131845	UPI0001EEC59A
ENSG00000131845	ZNF304
ENSG00000131848	UPI000007148E
ENSG00000131848	UPI0000072024
ENSG00000131848	UPI0000202CE4
ENSG00000131848	UPI0002840D2E
ENSG00000131848	UPI0002840D2F
ENSG00000131848	UPI0002840D30
ENSG00000131848	UPI0002840D31
ENSG00000131848	UPI0002840D32
ENSG00000131848	ZSCAN5
ENSG00000131848	ZSCAN5A
ENSG00000131849	UPI0000366EAB
ENSG00000131849	ZNF132
ENSG00000131864	UPI0000137A01
ENSG00000131864	UPI0002A47129
ENSG00000131864	UPI0002A4735F
ENSG00000131864	USP29
ENSG00000131871	SELS
ENSG00000131871	UPI00001B2973
ENSG00000131871	UPI0001F77D15
ENSG00000131871	UPI0001F77D16
ENSG00000131871	VIMP
ENSG00000131873	CHSY1
ENSG00000131873	UPI000000DB6C
ENSG00000131876	SNRPA1
ENSG00000131876	UPI000006DD72
ENSG00000131876	UPI0000247077
ENSG00000131876	UPI00022F862E
ENSG00000131876	UPI00022F862F
ENSG00000131899	LLGL1
ENSG00000131899	UPI000049DE38
ENSG00000131910	NR0B2
ENSG00000131910	UPI0000135956
ENSG00000131914	LIN28A
ENSG00000131914	UPI000006F0DA
ENSG00000131931	THAP1
ENSG00000131931	UPI000007035E
ENSG00000131931	UPI0000231C95
ENSG00000131931	UPI0001F77C39
ENSG00000131941	RHPN2
ENSG00000131941	UPI00000747A3
ENSG00000131941	UPI00028409B5
ENSG00000131943	C19ORF12
ENSG00000131943	UPI000004A04B
ENSG00000131943	UPI000006D520
ENSG00000131943	UPI0000227E38
ENSG00000131943	UPI0000DB2738
ENSG00000131943	UPI000268B44A
ENSG00000131943	UPI0002840971
ENSG00000131944	FAAP24
ENSG00000131944	UPI000007380F
ENSG00000131944	UPI0000202034
ENSG00000131944	UPI00028409B4
ENSG00000131951	LRRC9
ENSG00000131951	UPI0000456791
ENSG00000131951	UPI000173AA0B
ENSG00000131951	UPI00024674B4
ENSG00000131951	UPI00024674B5
ENSG00000131966	ACTR10
ENSG00000131966	UPI0000126067
ENSG00000131966	UPI00001FD605
ENSG00000131966	UPI0000E0150C
ENSG00000131966	UPI0001EECC48
ENSG00000131966	UPI00021CF0AA
ENSG00000131966	UPI00021CF0AB
ENSG00000131966	UPI00021CF0AD
ENSG00000131966	UPI00021CF0AE
ENSG00000131966	UPI0003B927B3
ENSG00000131969	ABHD12B
ENSG00000131969	UPI00001ADDF5
ENSG00000131969	UPI00001ADDF7
ENSG00000131969	UPI00001FD51B
ENSG00000131979	GCH1
ENSG00000131979	UPI0000001289
ENSG00000131979	UPI000002AA4F
ENSG00000131979	UPI000002AA51
ENSG00000131981	LGALS3
ENSG00000131981	UPI000004E613
ENSG00000131981	UPI00021CF03D
ENSG00000131981	UPI00021CF03E
ENSG00000132000	PODNL1
ENSG00000132000	UPI0000366D47
ENSG00000132000	UPI0000D465C5
ENSG00000132000	UPI0001914CE7
ENSG00000132000	UPI000199130C
ENSG00000132000	UPI0002840B0D
ENSG00000132000	UPI0002840B0E
ENSG00000132000	UPI0002840B0F
ENSG00000132000	UPI0002840B10
ENSG00000132000	UPI0002840B11
ENSG00000132000	UPI0002840B12
ENSG00000132000	UPI0002840B13
ENSG00000132002	DNAJB1
ENSG00000132002	UPI0000000C3A
ENSG00000132002	UPI00017A82F0
ENSG00000132002	UPI0002A47243
ENSG00000132002	UPI0002A4724C
ENSG00000132002	UPI0002A475DA
ENSG00000132002	UPI0002A47658
ENSG00000132002	UPI0002A47667
ENSG00000132002	UPI0002A4768A
ENSG00000132003	UPI00001C2005
ENSG00000132003	UPI0002840AD8
ENSG00000132003	UPI0002840AD9
ENSG00000132003	ZSWIM4
ENSG00000132004	FBXW9
ENSG00000132004	UPI0000203473
ENSG00000132004	UPI00004432E7
ENSG00000132004	UPI000048A74E
ENSG00000132005	RFX1
ENSG00000132005	UPI000013CE29
ENSG00000132005	UPI0000E043E4
ENSG00000132010	UPI000013C404
ENSG00000132010	UPI000198C79E
ENSG00000132010	UPI000198C79F
ENSG00000132010	UPI0002A4755D
ENSG00000132010	ZNF20
ENSG00000132016	C19ORF57
ENSG00000132016	UPI0000070B0B
ENSG00000132016	UPI0000D4D239
ENSG00000132016	UPI00015887A6
ENSG00000132016	UPI0002840ADA
ENSG00000132016	UPI0002840ADB
ENSG00000132016	UPI0002840ADC
ENSG00000132016	UPI0002840ADD
ENSG00000132017	DCAF15
ENSG00000132017	UPI0000203531
ENSG00000132017	UPI0002840B14
ENSG00000132017	UPI0002840B15
ENSG00000132017	UPI0002840B16
ENSG00000132024	CC2D1A
ENSG00000132024	UPI0000203524
ENSG00000132024	UPI000059D68F
ENSG00000132024	UPI0002840B0B
ENSG00000132024	UPI0002840B0C
ENSG00000132026	RTBDN
ENSG00000132026	UPI000006D823
ENSG00000132026	UPI000006F167
ENSG00000132026	UPI0002003FE0
ENSG00000132026	UPI00026C2429
ENSG00000132026	UPI0002840A19
ENSG00000132026	UPI0002840A1A
ENSG00000132026	UPI0002840A1B
ENSG00000132026	UPI0002840A1C
ENSG00000132026	UPI0002840A1D
ENSG00000132026	UPI0002840A1E
ENSG00000132026	UPI0002840A1F
ENSG00000132026	UPI0002840A20
ENSG00000132031	MATN3
ENSG00000132031	UPI000012F809
ENSG00000132031	UPI000171FD51
ENSG00000132109	TRIM21
ENSG00000132109	UPI000013450B
ENSG00000132109	UPI0001F78629
ENSG00000132122	SPATA6
ENSG00000132122	UPI0000049C41
ENSG00000132122	UPI000046FF41
ENSG00000132122	UPI000046FF42
ENSG00000132122	UPI0000E59278
ENSG00000132122	UPI0003335039
ENSG00000132122	UPI00033351B8
ENSG00000132128	LRRC41
ENSG00000132128	UPI0000073E89
ENSG00000132128	UPI00001BBB33
ENSG00000132128	UPI0000225CC7
ENSG00000132128	UPI00005A6454
ENSG00000132128	UPI0004620B03
ENSG00000132128	UPI0004620BDF
ENSG00000132141	CCT6B
ENSG00000132141	UPI000013F740
ENSG00000132141	UPI0001639A22
ENSG00000132141	UPI00017A81CF
ENSG00000132141	UPI000268B0FA
ENSG00000132153	DHX30
ENSG00000132153	UPI000007112B
ENSG00000132153	UPI00001610D5
ENSG00000132153	UPI000020A698
ENSG00000132153	UPI00019863B3
ENSG00000132153	UPI000198CB0B
ENSG00000132155	RAF1
ENSG00000132155	UPI0000049CFC
ENSG00000132155	UPI000020AB65
ENSG00000132155	UPI000178DE79
ENSG00000132155	UPI0001D3B6FF
ENSG00000132164	SLC6A11
ENSG00000132164	UPI0000074283
ENSG00000132164	UPI00001354A6
ENSG00000132170	PPARG
ENSG00000132170	UPI0000055911
ENSG00000132170	UPI0000169E84
ENSG00000132170	UPI000048BF1B
ENSG00000132170	UPI0000D4B3E5
ENSG00000132170	UPI0000DB6905
ENSG00000132170	UPI0000E5A4C3
ENSG00000132170	UPI000198C880
ENSG00000132170	UPI000198C881
ENSG00000132170	UPI000198C882
ENSG00000132182	NUP210
ENSG00000132182	UPI00001600AF
ENSG00000132185	DKFZP686L20250
ENSG00000132185	FCRLA
ENSG00000132185	UPI000013C9F7
ENSG00000132185	UPI000013E1B9
ENSG00000132185	UPI000013E1BA
ENSG00000132185	UPI000013EF08
ENSG00000132185	UPI0000140C11
ENSG00000132185	UPI0000204C5C
ENSG00000132185	UPI000045897F
ENSG00000132185	UPI0000EE3C0E
ENSG00000132185	UPI0000EE3C0F
ENSG00000132185	UPI0001D3957E
ENSG00000132185	UPI0001D39581
ENSG00000132185	UPI0001D39582
ENSG00000132196	HSD17B7
ENSG00000132196	UPI000004C64C
ENSG00000132196	UPI0000204C8A
ENSG00000132196	UPI000047007F
ENSG00000132196	UPI0000470080
ENSG00000132196	UPI0003B9285F
ENSG00000132199	ENOSF1
ENSG00000132199	UPI000006E0BF
ENSG00000132199	UPI0000252153
ENSG00000132199	UPI000034ECB9
ENSG00000132199	UPI00005A9312
ENSG00000132199	UPI0000D4DFB5
ENSG00000132199	UPI000268B330
ENSG00000132199	UPI0002B83258
ENSG00000132199	UPI0002B83339
ENSG00000132205	EMILIN2
ENSG00000132205	UPI000013CE3E
ENSG00000132207	SLX1A
ENSG00000132207	UPI0000073C16
ENSG00000132207	UPI000019097A
ENSG00000132207	UPI0000409EFD
ENSG00000132254	ARFIP2
ENSG00000132254	UPI000012566A
ENSG00000132254	UPI000016AEE9
ENSG00000132254	UPI00017A87C7
ENSG00000132254	UPI0001F787A4
ENSG00000132254	UPI0001F787A5
ENSG00000132254	UPI0002176A53
ENSG00000132256	TRIM5
ENSG00000132256	UPI00000717A7
ENSG00000132256	UPI0000072852
ENSG00000132256	UPI0000072B70
ENSG00000132256	UPI00001F9BEF
ENSG00000132256	UPI000066D8EE
ENSG00000132256	UPI000155D4D2
ENSG00000132256	UPI000155D4D3
ENSG00000132259	CNGA4
ENSG00000132259	UPI000004C7EC
ENSG00000132259	UPI00017A81A4
ENSG00000132274	TRIM22
ENSG00000132274	UPI0000074222
ENSG00000132274	UPI000066D8EF
ENSG00000132274	UPI000066D8F0
ENSG00000132274	UPI000066D8F1
ENSG00000132274	UPI000173A6BC
ENSG00000132274	UPI000198C534
ENSG00000132274	UPI000198C535
ENSG00000132274	UPI000198C536
ENSG00000132275	RRP8
ENSG00000132275	UPI00001580F8
ENSG00000132275	UPI00001F9C46
ENSG00000132275	UPI0000DFF6EF
ENSG00000132275	UPI0001F78822
ENSG00000132286	FXC1
ENSG00000132286	TIMM10B
ENSG00000132286	UPI000012D5F0
ENSG00000132286	UPI0001B790E5
ENSG00000132294	EFR3A
ENSG00000132294	UPI00001C1E8F
ENSG00000132294	UPI0000D62503
ENSG00000132294	UPI0001E8F3B7
ENSG00000132294	UPI0001E8F3B8
ENSG00000132297	HHLA1
ENSG00000132297	UPI000192B909
ENSG00000132297	UPI00021CEF49
ENSG00000132300	PTCD3
ENSG00000132300	UPI0000208870
ENSG00000132300	UPI0000E0766F
ENSG00000132300	UPI00018815A8
ENSG00000132300	UPI0004620DCC
ENSG00000132305	IMMT
ENSG00000132305	UPI0000073828
ENSG00000132305	UPI0000401AE8
ENSG00000132305	UPI00004EAD14
ENSG00000132305	UPI0000E0767F
ENSG00000132305	UPI00018815B0
ENSG00000132305	UPI000198C5C1
ENSG00000132305	UPI000198C5C7
ENSG00000132305	UPI0001D3BD9C
ENSG00000132313	MRPL35
ENSG00000132313	UPI000004A028
ENSG00000132313	UPI000013CE4A
ENSG00000132313	UPI00004110FD
ENSG00000132313	UPI00018815B3
ENSG00000132321	FLJ22527
ENSG00000132321	IQCA1
ENSG00000132321	UPI000000DA5B
ENSG00000132321	UPI000056D3EA
ENSG00000132321	UPI0001881A5F
ENSG00000132321	UPI0001AE77A0
ENSG00000132321	UPI0002065BA4
ENSG00000132323	ILKAP
ENSG00000132323	ILKAP2
ENSG00000132323	ILKAP3
ENSG00000132323	UPI000007307E
ENSG00000132323	UPI00018819EE
ENSG00000132323	UPI00018819EF
ENSG00000132323	UPI000213A332
ENSG00000132323	UPI000213A333
ENSG00000132326	PER2
ENSG00000132326	UPI000006E9B0
ENSG00000132326	UPI000013161D
ENSG00000132326	UPI0001881A09
ENSG00000132329	RAMP1
ENSG00000132329	UPI00001342FF
ENSG00000132329	UPI0000208DA2
ENSG00000132330	SCLY
ENSG00000132330	UPI0000EE3842
ENSG00000132330	UPI000163AC7D
ENSG00000132330	UPI00018819D2
ENSG00000132330	UPI00018819D4
ENSG00000132330	UPI00018819D5
ENSG00000132330	UPI00018819E5
ENSG00000132330	UPI00018819E6
ENSG00000132330	UPI00018819E7
ENSG00000132330	UPI00018819E8
ENSG00000132330	UPI00018819E9
ENSG00000132330	UPI00018819EA
ENSG00000132330	UPI00021CEF60
ENSG00000132330	UPI00021CEF61
ENSG00000132334	DKFZP313F1310
ENSG00000132334	PTPRE
ENSG00000132334	UPI0000132991
ENSG00000132334	UPI000013EADA
ENSG00000132334	UPI0000160DA4
ENSG00000132334	UPI00004589C9
ENSG00000132334	UPI00004589CA
ENSG00000132334	UPI000333502B
ENSG00000132334	UPI0003335079
ENSG00000132334	UPI00033350DB
ENSG00000132341	RAN
ENSG00000132341	UPI0000000DE2
ENSG00000132341	UPI000006EF00
ENSG00000132341	UPI0000E59AAE
ENSG00000132341	UPI0000E59AAF
ENSG00000132341	UPI000204AB23
ENSG00000132341	UPI000204AB24
ENSG00000132341	UPI0004620D27
ENSG00000132356	PRKAA1
ENSG00000132356	UPI0000072493
ENSG00000132356	UPI000020C9F6
ENSG00000132356	UPI00003529FB
ENSG00000132357	CARD6
ENSG00000132357	UPI0000046173
ENSG00000132357	UPI000013CE50
ENSG00000132359	RAP1GAP2
ENSG00000132359	UPI0000237665
ENSG00000132359	UPI0000D622A3
ENSG00000132359	UPI00015AAB68
ENSG00000132361	CLUH
ENSG00000132361	UPI00004C8042
ENSG00000132361	UPI00025A2CD4
ENSG00000132361	UPI00025A2CD6
ENSG00000132361	UPI00025A2CD7
ENSG00000132361	UPI0002840DE2
ENSG00000132361	UPI0003B927DB
ENSG00000132361	UPI0003B928A9
ENSG00000132376	INPP5K
ENSG00000132376	UPI000006EC12
ENSG00000132376	UPI000014B984
ENSG00000132376	UPI000161121D
ENSG00000132376	UPI00025A2C2F
ENSG00000132376	UPI00025A2C30
ENSG00000132376	UPI00025A2C31
ENSG00000132376	UPI00025A2C32
ENSG00000132376	UPI00025A2C33
ENSG00000132376	UPI00025A2C34
ENSG00000132376	UPI00025A2C35
ENSG00000132376	UPI0002840EA8
ENSG00000132376	UPI0002840EA9
ENSG00000132376	UPI0002B8334F
ENSG00000132382	MYBBP1A
ENSG00000132382	UPI000013CE54
ENSG00000132382	UPI0000551C8B
ENSG00000132382	UPI00025A2D16
ENSG00000132382	UPI00025A2D17
ENSG00000132382	UPI00025A2D18
ENSG00000132383	RPA1
ENSG00000132383	UPI000013379A
ENSG00000132383	UPI00025A2C80
ENSG00000132383	UPI00025A2C81
ENSG00000132383	UPI00025A2C82
ENSG00000132386	SERPINF1
ENSG00000132386	UPI000013CE56
ENSG00000132386	UPI0000E59DB5
ENSG00000132386	UPI00025A2C75
ENSG00000132386	UPI00025A2C76
ENSG00000132386	UPI00025A2C77
ENSG00000132386	UPI00025A2C78
ENSG00000132386	UPI00025A2C79
ENSG00000132386	UPI00025A2C7A
ENSG00000132386	UPI00025A2C7B
ENSG00000132388	UBE2G1
ENSG00000132388	UPI0000028843
ENSG00000132388	UPI00001B5788
ENSG00000132388	UPI00005BF0A1
ENSG00000132388	UPI00005BF0A2
ENSG00000132388	UPI0000EE6322
ENSG00000132388	UPI00025A2D12
ENSG00000132394	EEFSEC
ENSG00000132394	UPI000013CE58
ENSG00000132394	UPI0000D4CAFB
ENSG00000132405	TBC1D14
ENSG00000132405	UPI000020BAB6
ENSG00000132405	UPI000020BAB9
ENSG00000132405	UPI00018814DE
ENSG00000132405	UPI00018814DF
ENSG00000132405	UPI00018814E0
ENSG00000132405	UPI0001E8F689
ENSG00000132405	UPI00024CBBE8
ENSG00000132406	TMEM128
ENSG00000132406	UPI0000037794
ENSG00000132406	UPI0000073696
ENSG00000132423	COQ3
ENSG00000132423	UPI000020DFCE
ENSG00000132423	UPI00004152B7
ENSG00000132424	PNISR
ENSG00000132424	UPI000013E3A2
ENSG00000132424	UPI000013F140
ENSG00000132429	POPDC3
ENSG00000132429	UPI000006FA58
ENSG00000132429	UPI000046FF38
ENSG00000132432	SEC61G
ENSG00000132432	UPI000000197D
ENSG00000132434	LANCL2
ENSG00000132434	UPI000006F7D0
ENSG00000132434	UPI000204A771
ENSG00000132436	FIGNL1
ENSG00000132436	UPI000013CE5D
ENSG00000132436	UPI000198CDFB
ENSG00000132436	UPI000198CDFC
